genesymbol,Padj_maxP_BIO2195127_CHX_vs_U1_mut1_100_CHX,dPSI_BIO2195127_CHX_vs_U1_mut1_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut1_500_CHX,dPSI_BIO2195127_CHX_vs_U1_mut1_500_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut2_100_CHX,dPSI_BIO2195127_CHX_vs_U1_mut2_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut2_500_CHX,dPSI_BIO2195127_CHX_vs_U1_mut2_500_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_WT_100_CHX,dPSI_BIO2195127_CHX_vs_U1_WT_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_WT_500_CHX,dPSI_BIO2195127_CHX_vs_U1_WT_500_CHX,Padj_maxP_BIO2195127_EtOH_vs_U1_mut1_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut1_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut2_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut2_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_WT_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_WT_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_BIO2197294_CHX_vs_U1_mut1_100_CHX,dPSI_BIO2197294_CHX_vs_U1_mut1_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut1_500_CHX,dPSI_BIO2197294_CHX_vs_U1_mut1_500_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut2_100_CHX,dPSI_BIO2197294_CHX_vs_U1_mut2_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut2_500_CHX,dPSI_BIO2197294_CHX_vs_U1_mut2_500_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_WT_100_CHX,dPSI_BIO2197294_CHX_vs_U1_WT_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_WT_500_CHX,dPSI_BIO2197294_CHX_vs_U1_WT_500_CHX,Padj_maxP_BIO2197294_EtOH_vs_U1_mut1_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut1_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut2_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut2_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_WT_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_WT_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_Branaplam_CHX_vs_U1_mut1_100_CHX,dPSI_Branaplam_CHX_vs_U1_mut1_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut1_500_CHX,dPSI_Branaplam_CHX_vs_U1_mut1_500_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut2_100_CHX,dPSI_Branaplam_CHX_vs_U1_mut2_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut2_500_CHX,dPSI_Branaplam_CHX_vs_U1_mut2_500_CHX,Padj_maxP_Branaplam_CHX_vs_U1_WT_100_CHX,dPSI_Branaplam_CHX_vs_U1_WT_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_WT_500_CHX,dPSI_Branaplam_CHX_vs_U1_WT_500_CHX,Padj_maxP_Branaplam_EtOH_vs_U1_mut1_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut1_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut2_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut2_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_WT_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_WT_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut1_100_CHX_vs_U1_WT_100_CHX,dPSI_U1_mut1_100_CHX_vs_U1_WT_100_CHX,Padj_maxP_U1_mut1_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_mut1_100_CHX_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut1_100_EtOH_vs_U1_WT_100_EtOH,dPSI_U1_mut1_100_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut1_500_CHX_vs_U1_WT_500_CHX,dPSI_U1_mut1_500_CHX_vs_U1_WT_500_CHX,Padj_maxP_U1_mut1_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut1_500_CHX_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut1_500_EtOH_vs_U1_WT_500_EtOH,dPSI_U1_mut1_500_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut2_100_CHX_vs_U1_WT_100_CHX,dPSI_U1_mut2_100_CHX_vs_U1_WT_100_CHX,Padj_maxP_U1_mut2_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_mut2_100_CHX_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut2_100_EtOH_vs_U1_WT_100_EtOH,dPSI_U1_mut2_100_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut2_500_CHX_vs_U1_WT_500_CHX,dPSI_U1_mut2_500_CHX_vs_U1_WT_500_CHX,Padj_maxP_U1_mut2_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut2_500_CHX_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut2_500_EtOH_vs_U1_WT_500_EtOH,dPSI_U1_mut2_500_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_WT_500_BIO2197294_vs_BIO2197294_EtOH,dPSI_U1_WT_500_BIO2197294_vs_BIO2197294_EtOH,Padj_maxP_U1_WT_500_BIO2197294_vs_U1_WT_500_EtOH,dPSI_U1_WT_500_BIO2197294_vs_U1_WT_500_EtOH,Padj_maxP_U1_WT_500_Branaplam_vs_Branaplam_EtOH,dPSI_U1_WT_500_Branaplam_vs_Branaplam_EtOH,Padj_maxP_U1_WT_500_Branaplam_vs_U1_WT_500_EtOH,dPSI_U1_WT_500_Branaplam_vs_U1_WT_500_EtOH
FAN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49229437740108e-06,0.273600881097033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05334723536232e-06,-0.348801592636391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FANCB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98866316066526e-05,-0.352389829164786,NA,NA,NA,NA,2.03755673099854e-07,0.251098067097151,NA,NA,NA,NA,0.000765753166392417,-0.301924206893424,NA,NA,NA,NA,2.40256072024231e-06,-0.3483768970321,NA,NA,0.0362591419230017,-0.255941888953848,NA,NA,NA,NA,NA,NA
FANCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0470704314749296,0.265229827602372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214960948734879,0.259992755959906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124461894536448,0.306216046756028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016843756835495,0.281352445221983,NA,NA,NA,NA,NA,NA,NA,NA
FANCM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84591759280611e-05,-0.27717724169897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00416002090589442,0.374598039015644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00227585521357294,0.313945874887903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476820329723755,0.260540395543952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760489302919927,0.453720479375099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126997483843218,0.633030888755161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FCHO2,NA,NA,0.000669734392934519,0.286741039195015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58333805763797e-05,0.311237624985275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224703043911982,0.251379297221901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000265517360737609,0.29840220125942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71285525718421e-07,-0.342428516925265,6.07788707941278e-08,-0.342456142903099,0.000316226842073295,-0.261089786003664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FCHSD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346056187378793,0.351433940860679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FCSK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335932345410444,0.272233223376044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00467176238116849,0.26981242900997,NA,NA,NA,NA,0.00638866051980913,0.346987102581113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FDXR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00126472374799576,0.333523628105127,NA,NA,NA,NA,0.000171497994045931,0.384802951563142,NA,NA,0.0142364761855567,0.292454865495405,NA,NA,NA,NA,NA,NA
FGFR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36526653731092e-15,0.255348970033733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHOD3,9.85407162153279e-08,0.431969286812366,1.74183006917357e-06,0.350268969152161,2.78882976805711e-07,0.476118612900192,7.23217070912318e-09,0.485865407300176,8.13328504601397e-08,0.482263001156222,5.66868275974997e-07,0.474564967504744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9749874694536e-06,0.401324301171033,1.84711320989659e-05,0.31857388051209,3.35768382214521e-06,0.445850799167898,1.05332821838239e-07,0.455136324052905,1.78655640264834e-06,0.451535848891051,8.34263884024136e-06,0.444726382243284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70034254300555e-06,0.404920113126173,3.7486994973855e-05,0.320506999502983,7.95040577772466e-06,0.447138954695779,3.16539551744616e-07,0.457743526448905,4.58229625610269e-06,0.454016134366214,2.11153027283747e-05,0.447346407864192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173254516790748,0.298081278326458,0.000422061034037458,0.371022034743366,NA,NA,NA,NA
FLVCR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49853479831763e-19,-0.250183370311974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FMN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00279645070072931,-0.280395351692174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FMNL2,NA,NA,NA,NA,NA,NA,0.000562792906270645,0.375286014247144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49631505583334e-05,0.340947407671651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000302478612954448,0.330810793043132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000114802467064719,-0.344338844339906,8.00704929366102e-07,-0.384415504009598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNBP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87776013170302e-10,-0.299201863843654,NA,NA,NA,NA,4.03649192178495e-09,-0.371196196035477,NA,NA,NA,NA,1.28220130699683e-10,-0.437945278766894,NA,NA,NA,NA,6.99920564462385e-11,-0.334697654756656,NA,NA,0.0196377538936062,-0.33680357925604,0.0489662546113288,-0.317862095659807,NA,NA,NA,NA
FNIP1,NA,NA,NA,NA,NA,NA,0.00627817088381431,0.268659491738519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159250201552347,0.278400732762991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00392440155413802,0.253059994424583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04816109376613e-05,-0.278643586383956,0.00144540828684786,-0.25201509875416,0.000287531752013511,-0.36478196528091,1.1150363102685e-05,-0.329524992270495,0.00030417104100648,-0.312767670089139,NA,NA,NA,NA,NA,NA,NA,NA
FNIP2,NA,NA,NA,NA,NA,NA,0.00164220093777098,0.402899473185007,NA,NA,NA,NA,NA,NA,NA,NA,0.00353695309059467,0.262142073331202,0.000113623503647967,0.388826851868652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000185097262535389,0.390538066534242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02746746402458e-05,0.325606449454601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00180114781646978,0.324099969569462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000167335476178702,0.321691707764201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222848227971965,-0.31940743240548,0.000413653117629196,-0.331813173105864,0.000696355963599562,-0.335612499496389,NA,NA,NA,NA,NA,NA,NA,NA
FNTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07853308125747e-07,-0.373063263559955,NA,NA,NA,NA,9.26994076577448e-07,0.270035180008585,NA,NA,NA,NA,2.9728786102599e-07,-0.36887780408275,NA,NA,NA,NA,1.34457799419748e-05,-0.343029990580459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXD3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00447913841203152,0.257223444393188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXM1,NA,NA,0.000204417099011536,0.27366088178161,NA,NA,2.71213782557636e-10,-0.259815252810095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53578615867673e-06,0.390965553821991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33736342258836e-07,0.359592819836954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69574311997078e-06,-0.266272928256105,3.83154791873589e-10,-0.297932743637155,NA,NA,1.7500791199004e-07,-0.273562224701677,NA,NA,NA,NA,NA,NA,5.05856003789338e-10,-0.250299933244189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85974562936787e-10,0.256035306925115,1.42152397982148e-08,-0.480580079995139,7.24943588192977e-09,-0.437705087500004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56222980180087e-05,-0.259433531164001
FOXN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498295258378587,0.251855158909801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXP2,NA,NA,NA,NA,NA,NA,0.0499343287830575,0.356252098268166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410040360455344,0.279551995200079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRG1HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112009525758444,-0.261261629529329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21922693329786e-06,-0.253447825814127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRMD4A,NA,NA,0.012204505790526,0.260265109010539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRRS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91175879178232e-07,-0.309064357995404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38710459448746e-06,-0.336216842319797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS2,NA,NA,2.98076757769447e-05,0.324309677056319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017957189533067,0.294023179878821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26836852254783e-05,0.323785627946703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17347490094155e-05,0.290965594949867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07691360401722e-05,0.324521683600338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000362524658837004,0.310108249066222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62976880619723e-05,-0.318005067110579,3.83698070082595e-06,-0.319094271155754,9.34965711853678e-05,-0.30822742760202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
