UniqueID,Gene.Name,U1-WT-500-BIO2197294_vs_DMSO_logFC,P.Value.x,Adj.P.Value.x,U1-WT-500-BIO2197294_vs_WT-500_logFC,P.Value.y,Adj.P.Value.y,U1-WT-500-Branaplam_vs_DMSO_logFC,P.Value.x.1,Adj.P.Value.x.1,U1-WT-500-Branaplam_vs_WT-500_logFC,P.Value.y.1,Adj.P.Value.y.1
ENSG00000204410.16,MSH5,1.32578106608123,9.06079528462334e-11,5.2272958475364e-09,1.30910594006371,1.62888737599573e-10,9.60150428210955e-09,NA,NA,NA,NA,NA,NA
ENSG00000258890.7,CEP95,1.32395964182259,3.05098280164992e-13,3.04641936583549e-11,1.26481712551566,4.22478525831043e-12,4.11115310308691e-10,NA,NA,NA,NA,NA,NA
ENSG00000155275.19,TRMT44,1.32339017564606,1.60623812292047e-17,4.75060173949833e-15,1.06882211759941,2.45948409590108e-11,1.87585516719807e-09,NA,NA,NA,NA,NA,NA
ENSG00000130649.10,CYP2E1,1.32245270324076,4.81719954002612e-05,0.00065629077115283,1.81049064896147,7.63955708689992e-08,2.20833086803908e-06,NA,NA,NA,NA,NA,NA
ENSG00000218890.1,NUFIP1P1,1.32216496481262,0.0161582393724432,0.0916130218241048,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000226002.1,GTF2IP14,1.32023987355478,0.0177349320743738,0.098496954579925,0.418468171629324,0.0536335963955639,0.21871966622584,NA,NA,NA,NA,NA,NA
ENSG00000223773.7,CD99P1,1.31996567236662,1.32787559366018e-10,7.36955183987413e-09,1.25308287952405,1.02844966946027e-09,4.85738069827096e-08,NA,NA,NA,NA,NA,NA
ENSG00000223773.7_PAR_Y,CD99P1,1.31996567236662,1.32787559366018e-10,7.36955183987413e-09,1.25308287952405,1.02844966946027e-09,4.85738069827096e-08,NA,NA,NA,NA,NA,NA
ENSG00000188315.8,C3orf62,1.31980707415237,8.29044095077573e-11,4.84265382037187e-09,1.43698797986774,1.046688935092e-12,1.2180437834349e-10,NA,NA,NA,NA,NA,NA
ENSG00000270055.1,AC127502.2,1.31915560947715,1.78304586277547e-07,4.55310017308732e-06,1.45032181609714,8.15555629187202e-09,3.05609004729684e-07,NA,NA,NA,NA,NA,NA
ENSG00000275778.2,AC018630.2,1.31704477949878,2.48340535934034e-07,6.12075593048387e-06,1.11779249089019,1.25822538499056e-05,0.000205391874848495,NA,NA,NA,NA,NA,NA
ENSG00000178229.8,ZNF543,1.31654368193942,1.41620573668704e-13,1.5467321458487e-11,1.4035978914188,2.02859255566743e-15,5.58506165082291e-13,NA,NA,NA,NA,NA,NA
ENSG00000204152.12,TIMM23B,1.31623786303556,6.54053449074841e-14,7.60296459583765e-12,1.10547820286979,7.2138763392852e-10,3.54044504860223e-08,NA,NA,NA,NA,NA,NA
ENSG00000152443.13,ZNF776,1.31537465296702,2.55030939546737e-09,1.01512741098969e-07,1.40850443082046,1.36961178333939e-10,8.28475514761283e-09,NA,NA,NA,NA,NA,NA
ENSG00000188766.12,SPRED3,1.31446173358979,4.36087193731652e-08,1.30798167927343e-06,1.16553514428393,1.29402916016116e-06,2.78493825736876e-05,NA,NA,NA,NA,NA,NA
ENSG00000159433.12,STARD9,1.31416401523637,5.97345915506905e-11,3.615799822751e-09,1.59267946665615,7.23972738303008e-16,2.37325819511269e-13,NA,NA,NA,NA,NA,NA
ENSG00000250687.6,NAIPP1,1.31390352644826,0.0156479948304647,0.0895019337120705,1.98898555763157,0.00572651477771451,0.0363355249077243,NA,NA,NA,NA,NA,NA
ENSG00000258469.1,CHMP4BP1,1.31298351597668,0.0110831924726668,0.0672144086311081,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000158163.15,DZIP1L,1.31256675418518,4.58750889327642e-11,2.85832387443743e-09,1.31367487190182,4.29531946211426e-11,2.95643695660645e-09,NA,NA,NA,NA,NA,NA
ENSG00000103832.10,GOLGA8UP,1.31238180865782,0.0125745800199005,0.0747405398537203,2.0315126350658,0.00275249469357081,0.0201683645073475,NA,NA,NA,NA,NA,NA
ENSG00000128165.9,ADM2,-1.3122959455349,0.00143798384724739,0.0123297220517194,-0.19498054529737,0.470750496189772,0.997723110545932,NA,NA,NA,NA,NA,NA
ENSG00000186162.10,CIDECP1,1.3109611738659,3.72966230684102e-15,5.78802506243841e-13,1.09566888255221,1.22083365122167e-10,7.509956542229e-09,NA,NA,NA,NA,NA,NA
ENSG00000255036.6,STRA6LP,1.31064583813952,5.8413556062673e-09,2.15273302429709e-07,1.32325430179053,4.10911535127805e-09,1.6654091465158e-07,NA,NA,NA,NA,NA,NA
ENSG00000272888.7,LINC01578,1.3098550898786,4.02360260571764e-13,3.9008910739665e-11,1.27099885784726,2.29916375311185e-12,2.40305189306728e-10,NA,NA,NA,NA,NA,NA
ENSG00000277199.1,LINC01632,1.30959156564927,0.000196131724044399,0.00225223549107565,0.601368835523053,0.0507481542548945,0.209451339396388,NA,NA,NA,NA,NA,NA
ENSG00000244055.2,AC007566.1,1.30949782119752,1.87017239901227e-08,6.09436235745071e-07,1.33942947803755,8.5346795261569e-09,3.16906126615984e-07,NA,NA,NA,NA,NA,NA
ENSG00000158373.8,H2BC5,1.30940257843555,1.95377018224004e-07,4.92622363058009e-06,1.33279488206448,1.1449698200648e-07,3.19515929020801e-06,NA,NA,NA,NA,NA,NA
ENSG00000143512.13,HHIPL2,1.30842815767198,0.000738393786102926,0.00706493481256956,1.32336779144601,0.000635091709199373,0.0059973322319811,NA,NA,NA,NA,NA,NA
ENSG00000251634.2,NAIPP4,1.3075967844376,3.60366027096139e-05,0.000508385869569847,1.957131860669,1.97742741646991e-09,8.68529209226161e-08,NA,NA,NA,NA,NA,NA
ENSG00000218996.1,ARL4AP5,1.3064770096687,0.00924710566158027,0.0581897720934078,0.517918068085683,0.0809126929682703,0.298899672119916,NA,NA,NA,NA,NA,NA
ENSG00000230524.8,COL6A4P1,1.30639905616789,2.31158449646564e-06,4.47845536981092e-05,0.914723693834459,0.000798294389275703,0.00730238822215894,NA,NA,NA,NA,NA,NA
ENSG00000278570.5,NR2E3,1.30316866961738,0.0142018874769015,0.0825645934057732,0.152904530107181,0.440000780825312,0.956980503652431,NA,NA,NA,NA,NA,NA
ENSG00000188487.11,INSC,1.30164453141851,3.60654440341371e-06,6.63518976265836e-05,1.0018972173546,0.000311040399453824,0.00325849097822252,NA,NA,NA,NA,NA,NA
ENSG00000231887.7,PRH1,1.30001151532347,7.08152676277125e-08,1.99830764265882e-06,1.35910862657966,1.95740780107845e-08,6.6352009785506e-07,NA,NA,NA,NA,NA,NA
ENSG00000231187.3,AL356056.2,-1.29969587685176,1.88144400932776e-07,4.77306615395691e-06,-0.77336068926997,0.00284409775268003,0.0206723602268205,NA,NA,NA,NA,NA,NA
ENSG00000196705.8,ZNF431,1.29891286933719,1.286984074899e-12,1.10960822546181e-10,1.28105626392046,2.79003752491644e-12,2.86308578011425e-10,NA,NA,NA,NA,NA,NA
ENSG00000105270.15,CLIP3,1.29736283250976,0.000319757590196297,0.00343816663365692,1.25764394911791,0.000417731582128495,0.00419142586583685,NA,NA,NA,NA,NA,NA
ENSG00000159882.13,ZNF230,1.29599140161135,1.96908777327682e-11,1.32970334747436e-09,1.24317460789723,1.47063217673187e-10,8.78333122272451e-09,NA,NA,NA,NA,NA,NA
ENSG00000285702.1,AC211476.11,1.29454870883831,0.000110524807761195,0.00136346997536448,1.20494511853882,0.000283262925016722,0.00301790646303799,NA,NA,NA,NA,NA,NA
ENSG00000147854.17,UHRF2,1.29436756641487,4.05732026191089e-17,1.05332542132831e-14,1.17819409646502,4.16779559839228e-14,7.2939653821166e-12,NA,NA,NA,NA,NA,NA
ENSG00000114857.18,NKTR,1.29415173873515,3.32633064619629e-13,3.26933404392919e-11,1.34629310280833,2.70428346046844e-14,5.13041205071727e-12,NA,NA,NA,NA,NA,NA
ENSG00000255367.3,AC127526.2,1.29413168576714,0.0037231646704483,0.0271413089218542,1.15882471891366,0.00695583572186012,0.0425568962755323,NA,NA,NA,NA,NA,NA
ENSG00000155093.19,PTPRN2,1.29299967097161,1.57130371724161e-07,4.05226394628589e-06,1.36051169269164,5.09582645045329e-08,1.55254221248898e-06,NA,NA,NA,NA,NA,NA
ENSG00000257135.7,ODC1-DT,1.2913128497563,3.87771570201709e-07,9.1889277259259e-06,1.29450687869575,3.18509088189231e-07,8.00741778948784e-06,NA,NA,NA,NA,NA,NA
ENSG00000171606.18,ZNF274,1.29021851821597,3.33020116608238e-13,3.26933404392919e-11,1.21414933445197,1.04128252051569e-11,9.00689432305068e-10,NA,NA,NA,NA,NA,NA
ENSG00000197386.12,HTT,-1.28766011312776,8.12413071969804e-34,9.49101571328724e-30,-1.12051477718374,7.80659169580358e-25,3.52483228248923e-21,-1.32776178897391,3.29943396140224e-36,7.4488021112617e-32,-1.16013195310501,6.99428320726437e-27,1.68932922305056e-22
ENSG00000100100.13,PIK3IP1,1.28628934741868,6.9642222936674e-11,4.15099627274334e-09,0.968755694537403,1.76480507822738e-06,3.63524082537057e-05,NA,NA,NA,NA,NA,NA
ENSG00000168398.6,BDKRB2,1.28369632960987,4.74038840577264e-07,1.09771233994923e-05,1.31523832897677,2.77318998197348e-07,7.08185053976656e-06,NA,NA,NA,NA,NA,NA
ENSG00000268942.2,CKS1BP3,-1.28360771666045,0.0168979883870706,0.0947041253691305,-0.269026030962208,0.100480641066388,0.351099048555141,NA,NA,NA,NA,NA,NA
ENSG00000115137.12,DNAJC27,1.28342881463648,4.43373555040172e-18,1.54618255425576e-15,1.32409228833567,2.76914656921537e-19,4.16775019644041e-16,0.449428942093475,0.015684588206423,0.963586207748927,NA,NA,NA
ENSG00000125386.15,FAM193A,1.28222996823868,1.90480809150075e-14,2.46638763291929e-12,1.25691945403381,7.04467766437651e-14,1.17807883667381e-11,NA,NA,NA,NA,NA,NA
ENSG00000198342.10,ZNF442,1.28197573788514,9.25573530440192e-08,2.51758155282131e-06,1.13558357671083,2.31616815094095e-06,4.61924135827234e-05,NA,NA,NA,NA,NA,NA
ENSG00000159917.17,ZNF235,1.28191634021324,8.19250414650097e-11,4.80949395434661e-09,1.3083814736797,3.06286283458739e-11,2.24503868031315e-09,NA,NA,NA,NA,NA,NA
ENSG00000279457.4,WASH9P,1.27832030700666,1.54220965757942e-09,6.51604496371484e-08,1.13152757363006,1.2280596232295e-07,3.40312826150676e-06,NA,NA,NA,NA,NA,NA
ENSG00000175213.3,ZNF408,1.27790346922376,7.092513818316e-11,4.21670700674181e-09,1.04817063186471,1.71615586488488e-07,4.57425440444404e-06,NA,NA,NA,NA,NA,NA
ENSG00000111266.9,DUSP16,1.27559886345078,2.43247728074814e-14,3.07215306295569e-12,1.1287150929918,3.28020612551064e-11,2.37352350927975e-09,NA,NA,NA,NA,NA,NA
ENSG00000123201.14,GUCY1B2,1.27393804986118,5.88781867266674e-07,1.33691820492574e-05,1.09144633768702,1.90998290897584e-05,0.000295746050432363,NA,NA,NA,NA,NA,NA
ENSG00000059769.20,DNAJC25,1.27313441737374,1.74826651751435e-16,3.89030925540216e-14,1.03700639352047,7.5091126617143e-11,4.89958749857983e-09,NA,NA,NA,NA,NA,NA
ENSG00000223959.8,AFG3L1P,1.27272240255858,1.91125034449991e-10,1.01261597050432e-08,1.34882327258768,1.13026915765189e-11,9.62904018986756e-10,NA,NA,NA,NA,NA,NA
ENSG00000197608.11,ZNF841,1.27192933687559,1.87740857300754e-14,2.4505950451576e-12,1.27633391797848,1.51932096101046e-14,3.11819909234292e-12,NA,NA,NA,NA,NA,NA
ENSG00000186056.10,MATN1-AS1,1.27053878486178,8.99435099027979e-06,0.000149575096717358,1.81592018534409,5.76843538640753e-10,2.93306750638595e-08,NA,NA,NA,NA,NA,NA
ENSG00000013441.16,CLK1,1.27047181463411,2.80777307851641e-11,1.83763635797019e-09,1.16626490133077,1.45200781065447e-09,6.54301962741222e-08,NA,NA,NA,NA,NA,NA
ENSG00000148840.11,PPRC1,1.26952053120936,1.13659416236541e-14,1.57383612242692e-12,1.20932022400453,2.69912558184911e-13,3.62711066284675e-11,NA,NA,NA,NA,NA,NA
ENSG00000267199.1,AP001029.2,1.26890557972236,0.00118394109854715,0.010462474949907,0.824839183258871,0.018354733418994,0.0939842280941729,NA,NA,NA,NA,NA,NA
ENSG00000131845.14,ZNF304,1.26753842160476,1.30927690042582e-12,1.12055878309338e-10,1.17722643203931,6.67657646530475e-11,4.42024604928798e-09,NA,NA,NA,NA,NA,NA
ENSG00000128908.17,INO80,1.26683976418805,2.315545579564e-13,2.39392577285455e-11,1.26762836262482,2.20815796633372e-13,3.03971794194817e-11,NA,NA,NA,NA,NA,NA
ENSG00000187627.16,RGPD1,1.26641600264752,0.000811180875173049,0.00759040494530167,0.710408391735735,0.0328727282319241,0.149563626070923,NA,NA,NA,NA,NA,NA
ENSG00000220804.8,LINC01881,1.26612423381055,1.31438275559592e-10,7.32948760966554e-09,1.14827911118734,7.80692297378586e-09,2.93748488426983e-07,NA,NA,NA,NA,NA,NA
ENSG00000130303.13,BST2,-1.26596200391137,0.00430015539769899,0.0305854279656733,-1.08971300868132,0.0102470047696659,0.0587892418361441,NA,NA,NA,NA,NA,NA
ENSG00000144395.18,CCDC150,1.26595318996793,1.34185182421012e-08,4.52415120817741e-07,1.21198668142072,6.17148828050245e-08,1.84539760822018e-06,NA,NA,NA,NA,NA,NA
ENSG00000263142.5,LRRC37A17P,1.26401515928584,1.64628058218674e-05,0.000253896671965631,1.05079560689967,0.000306154600087843,0.00321476569841076,NA,NA,NA,NA,NA,NA
ENSG00000206120.11,EGFEM1P,1.26335069289545,4.61757635906423e-06,8.2737478243509e-05,1.14783835891775,2.95187829339791e-05,0.000428012873164748,NA,NA,NA,NA,NA,NA
ENSG00000280107.1,AL022393.1,1.26079869425807,2.72922647997676e-06,5.15091895837294e-05,1.61474274143715,2.79299412684104e-09,1.1897101020295e-07,NA,NA,NA,NA,NA,NA
ENSG00000171124.13,FUT3,1.26074361868122,0.0109270675334564,0.0666782274534369,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000228393.4,LINC01004,1.25849345661625,0.000838004144048413,0.00779457278092802,1.17453206085097,0.00160639759207317,0.0128968819483086,NA,NA,NA,NA,NA,NA
ENSG00000182600.9,SNORC,1.25793215258179,5.53792434223391e-06,9.75083664327771e-05,1.17929121538678,1.87861338550624e-05,0.000291540704553123,0.755136006778018,0.00513246847392576,0.543993466043887,NA,NA,NA
ENSG00000154781.16,CCDC174,1.25752946790759,3.18857592696858e-14,3.9211092912432e-12,1.14962204501775,7.13091919457448e-12,6.51771788407747e-10,NA,NA,NA,NA,NA,NA
ENSG00000166261.11,ZNF202,1.25697938538391,5.10762951995079e-15,7.50564551783964e-13,1.14803895785089,1.70328558301714e-12,1.84199450333636e-10,NA,NA,NA,NA,NA,NA
ENSG00000167178.16,ISLR2,1.25633222193329,0.0124060900992164,0.0739271347024204,0.236551180625553,0.267264744070412,0.704291565045603,NA,NA,NA,NA,NA,NA
ENSG00000089091.16,DZANK1,1.25589314297848,6.85744466182688e-09,2.48025068921958e-07,1.31668833909914,1.28008939432574e-09,5.87384109071096e-08,NA,NA,NA,NA,NA,NA
ENSG00000256594.8,AC010186.2,1.25462196539653,4.3817575044663e-09,1.67287196228521e-07,1.51012312697187,1.18103287170321e-12,1.33984915133526e-10,NA,NA,NA,NA,NA,NA
ENSG00000162779.22,AXDND1,1.25236728694629,0.00261392509221452,0.0202434072852477,0.839830329710273,0.0218649910706762,0.108632050706775,NA,NA,NA,NA,NA,NA
ENSG00000148483.9,TMEM236,1.25222839595109,0.00121660502442199,0.0107146537488201,0.247111127279161,0.427268763452457,0.94220788448443,1.04957839821304,0.00397275186879027,0.476919094439198,NA,NA,NA
ENSG00000166736.11,HTR3A,-1.25154402034079,0.000387393730597365,0.00407504361933691,-1.56801084134367,9.14757964958111e-06,0.000155275006142062,NA,NA,NA,NA,NA,NA
ENSG00000104957.14,CCDC130,1.24874131529052,3.05297611990662e-15,4.83548503424647e-13,0.953830168276779,6.83656892641483e-09,2.59835656704952e-07,NA,NA,NA,NA,NA,NA
ENSG00000272498.1,AC090948.2,1.24838442205302,0.000642567945312292,0.00630029376509513,0.587347237824429,0.0614883891774763,0.243494452564586,NA,NA,NA,NA,NA,NA
ENSG00000197044.11,ZNF441,1.24749064733282,9.67103295357722e-10,4.24743768722428e-08,1.21716412705869,2.64440847166418e-09,1.13714601250077e-07,NA,NA,NA,NA,NA,NA
ENSG00000154529.15,CNTNAP3B,1.24711073829156,2.6277396585845e-11,1.73438240459963e-09,1.44112054246102,6.27151537276319e-15,1.41585731055502e-12,NA,NA,NA,NA,NA,NA
ENSG00000081665.14,ZNF506,1.24700430343368,7.48952750173524e-07,1.65399631453728e-05,1.29056865093203,3.11858587114097e-07,7.84896261169214e-06,NA,NA,NA,NA,NA,NA
ENSG00000134489.7,HRH4,1.24637407624896,0.00408236047712296,0.0292769651774027,2.12470377730896,5.54581310397604e-05,0.000736051009026238,NA,NA,NA,NA,NA,NA
ENSG00000172086.9,KRCC1,1.24611680146505,2.13243904460356e-13,2.24434406653884e-11,1.35651077697245,7.60333002942402e-16,2.45218255348967e-13,NA,NA,NA,NA,NA,NA
ENSG00000159712.10,ANKRD18CP,1.24565667981917,2.77473167142045e-08,8.60977496716319e-07,1.08799576557864,1.30265359473668e-06,2.80082929093099e-05,NA,NA,NA,NA,NA,NA
ENSG00000259404.5,EFL1P1,1.24508297561483,0.00223393202228858,0.0178630464410584,0.893665072710552,0.0159422636144627,0.0840146653089756,NA,NA,NA,NA,NA,NA
ENSG00000167562.12,ZNF701,1.24443940403649,4.98259981963984e-10,2.36142890032221e-08,1.10984077651668,4.20316791802609e-08,1.30883750230837e-06,NA,NA,NA,NA,NA,NA
ENSG00000168477.19,TNXB,1.2425430225476,0.000764832143822639,0.00725844965085945,0.328662129592539,0.265809898927252,0.701534285501713,1.27963437359448,0.000450998287606514,0.115701560693235,NA,NA,NA
ENSG00000260799.1,KRT8P50,1.24228648462342,0.0215612344804766,0.115149312831162,NA,NA,NA,0.0185691613902648,0.0157069332234056,0.963586207748927,NA,NA,NA
ENSG00000117010.17,ZNF684,1.24141764941025,4.53699509986325e-10,2.17673286464692e-08,1.0262424488126,4.41643317234643e-07,1.07906271968499e-05,NA,NA,NA,NA,NA,NA
ENSG00000287338.1,AL929091.1,1.24131258553405,0.0178919973848346,0.0992122861250915,0.20898198407968,0.261626910707148,0.694146096618236,NA,NA,NA,NA,NA,NA
ENSG00000158825.6,CDA,-1.24090990901224,1.84034651053551e-05,0.00027921880661469,-1.09070534288761,0.000200308478538494,0.00224202489414231,-0.664978918105671,0.0102681515200908,0.791173340333002,NA,NA,NA
ENSG00000197818.11,SLC9A8,1.24000142700846,5.79350116166212e-14,6.83662397183008e-12,1.1845495135502,9.81529308278395e-13,1.15411487831735e-10,NA,NA,NA,NA,NA,NA
ENSG00000232611.1,AL683813.2,1.23916807775468,1.13714861310907e-06,2.38077753990084e-05,1.58327282163358,5.80868296775205e-10,2.94689498157237e-08,NA,NA,NA,NA,NA,NA
ENSG00000158077.5,NLRP14,1.23902528258692,1.07264162041558e-06,2.26193785749188e-05,1.24898618110163,9.21735408875554e-07,2.06439470146572e-05,NA,NA,NA,NA,NA,NA
ENSG00000249849.1,AC138819.1,1.23850469080875,0.0162559440477021,0.0920329858673517,1.49441877834884,0.0100672056000886,0.0579197843087666,NA,NA,NA,NA,NA,NA
ENSG00000169403.12,PTAFR,1.23834881038011,8.16716935523346e-08,2.27173704744083e-06,1.1862254179805,3.0871651383164e-07,7.7872447109085e-06,NA,NA,NA,NA,NA,NA
ENSG00000167384.10,ZNF180,1.23805800405051,2.17924108591167e-12,1.73781460656403e-10,1.25428507150233,1.02846097413888e-12,1.20303289907562e-10,NA,NA,NA,NA,NA,NA
ENSG00000185022.12,MAFF,1.23615817817732,0.00104618632475837,0.00944518681529335,0.7963807373561,0.0216565053310274,0.107714753107133,NA,NA,NA,NA,NA,NA
ENSG00000188542.10,DUSP28,1.23467502846811,2.53233149916205e-10,1.30069709771543e-08,1.20475282637312,7.02562913160111e-10,3.47069153774676e-08,NA,NA,NA,NA,NA,NA
ENSG00000188295.14,ZNF669,1.2344508397106,1.74421507988958e-11,1.18815117614053e-09,1.12799090001753,1.19040382965079e-09,5.54114574395798e-08,NA,NA,NA,NA,NA,NA
ENSG00000198482.13,ZNF808,1.23435727393368,0.000586867601155266,0.00583248043428022,0.767675303978819,0.0191333396252738,0.0973493866386989,NA,NA,NA,NA,NA,NA
ENSG00000114812.13,VIPR1,1.23345071135466,3.03200643889517e-09,1.19063580579471e-07,1.0188979201367,1.5853716195819e-06,3.32016230831921e-05,NA,NA,NA,NA,NA,NA
ENSG00000258457.5,AL132780.2,1.23238083217148,0.00153746467424169,0.0130344202154053,0.693997251766768,0.0387283833523976,0.170826552285334,1.26319749445549,0.000990523986234199,0.205156601038746,NA,NA,NA
ENSG00000173875.14,ZNF791,1.23194462014319,1.86749400564125e-13,1.98507511001865e-11,1.20672552716704,6.58560773932435e-13,7.99336990983798e-11,NA,NA,NA,NA,NA,NA
ENSG00000257176.3,AC009318.1,1.23169242362067,6.75311374122362e-05,0.000882474846553075,0.934851379518901,0.00205847930033942,0.0158592522145604,NA,NA,NA,NA,NA,NA
ENSG00000282508.2,LINC01002,1.2304653213847,4.61257591732864e-08,1.3671416130941e-06,1.35911031341937,1.18708454047826e-09,5.5371116912887e-08,NA,NA,NA,NA,NA,NA
ENSG00000286094.1,AC026740.3,1.22930414419835,0.0021112100794408,0.0170156686809707,1.6366119516281,0.000127243136818495,0.00150794806131987,NA,NA,NA,NA,NA,NA
ENSG00000131080.15,EDA2R,1.22750526709278,3.17427487053566e-13,3.15603967447088e-11,0.745510718410604,3.15898993566471e-05,0.000453096294711351,NA,NA,NA,NA,NA,NA
ENSG00000177595.18,PIDD1,1.22738715765262,5.90820116811654e-09,2.17052075932457e-07,1.08257474404283,3.95971658408181e-07,9.72737340611872e-06,NA,NA,NA,NA,NA,NA
ENSG00000254634.4,SMG1P6,1.22723292081435,0.000222317121742544,0.00251945785635397,1.13109949418596,0.000605061745360535,0.0057539485944648,NA,NA,NA,NA,NA,NA
ENSG00000176046.9,NUPR1,-1.22685951317747,0.00120616793886647,0.0106347599591,-0.367514201762076,0.198681942931112,0.574467666958605,NA,NA,NA,NA,NA,NA
ENSG00000162086.15,ZNF75A,1.22653377923589,4.2323910759054e-12,3.18999411253322e-10,1.26254134571309,8.1704126277709e-13,9.81144869598701e-11,NA,NA,NA,NA,NA,NA
ENSG00000130997.16,POLN,1.22632009924538,7.9910873483498e-20,4.66779389735483e-17,1.50488534787932,4.60743097795817e-30,1.04017361758384e-25,0.637651463741312,3.88795162430386e-05,0.0168796915135161,0.927581124531183,1.32613218822235e-10,2.53368459135658e-07
ENSG00000135205.15,CCDC146,1.22396333478212,3.22861334348676e-05,0.000459978968113221,1.45333574685818,9.31546340476359e-07,2.08430031542064e-05,NA,NA,NA,NA,NA,NA
ENSG00000251056.1,ANKRD20A17P,1.22072543049507,0.000183346867573085,0.00212179274930417,1.09794134791232,0.000603012921161026,0.00573930004558656,NA,NA,NA,NA,NA,NA
ENSG00000224017.2,LINC01449,1.22048937957355,0.018556894311526,0.102163486236759,1.50648842201743,0.0117849824383534,0.0660192961608601,NA,NA,NA,NA,NA,NA
ENSG00000137817.17,PARP6,1.22014113838761,1.33037363493232e-12,1.13033381746159e-10,1.13209354677382,7.36375201890227e-11,4.81866856749964e-09,NA,NA,NA,NA,NA,NA
ENSG00000242104.5,LINC02618,1.21707617794052,0.000321249011207313,0.00345128694426704,1.21915693360463,0.000322370731122833,0.00336469793149749,NA,NA,NA,NA,NA,NA
ENSG00000172752.14,COL6A5,1.21703121471883,0.000395182556865858,0.00414055625164609,0.376584759426081,0.212600892063272,0.602671740233605,NA,NA,NA,NA,NA,NA
ENSG00000213799.13,ZNF845,1.21606050685963,7.39628347267365e-13,6.71490490200111e-11,1.16999886507858,6.6557590470196e-12,6.20910810931878e-10,NA,NA,NA,NA,NA,NA
ENSG00000099860.9,GADD45B,1.21605360399825,1.44500559075334e-09,6.12750555861193e-08,0.947798885509216,4.45624535902111e-06,8.16592493711531e-05,NA,NA,NA,NA,NA,NA
ENSG00000215375.6,MYL5,1.21587814051824,4.26374840803764e-08,1.28214261974002e-06,0.824640953579872,0.000321418872534087,0.00335631473928286,NA,NA,NA,NA,NA,NA
ENSG00000244731.8,C4A,1.21582607303209,3.7187488089384e-06,6.83086210069542e-05,1.08813547312506,2.96171012913941e-05,0.00042916282333409,NA,NA,NA,NA,NA,NA
ENSG00000100038.19,TOP3B,1.21576377720198,2.0640770110702e-12,1.66875983957285e-10,0.989612967659602,2.81420632874481e-08,9.24796536793929e-07,NA,NA,NA,NA,NA,NA
ENSG00000225465.9,RFPL1S,1.21569201923207,0.00932400907765913,0.0585968682210988,0.459622197383828,0.0984262434371564,0.345793786467047,1.31579002737997,0.00489967669875562,0.526738576910033,NA,NA,NA
ENSG00000091513.16,TF,1.21365062839998,0.000440606105550169,0.00454916555730433,0.921604141645395,0.0051884577275519,0.0335629288416079,0.933437377665614,0.00421278072072743,0.482780393660621,NA,NA,NA
ENSG00000160282.14,FTCD,1.21325821527667,0.020403372149719,0.11014898111788,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000183423.12,LRIT3,1.21266338692462,3.87954295000634e-05,0.000542921536590123,1.20874210263124,4.35307503776099e-05,0.000596691087143243,NA,NA,NA,NA,NA,NA
ENSG00000268043.7,NBPF12,1.21040690325715,2.94028675372162e-11,1.91364345405865e-09,1.36356426007953,3.02896992588669e-14,5.47056200374543e-12,NA,NA,NA,NA,NA,NA
ENSG00000206077.11,ZDHHC11B,1.20983257114105,4.14594570931884e-07,9.72590577291513e-06,1.33141583337617,2.06893342759827e-08,6.96684006230441e-07,NA,NA,NA,NA,NA,NA
ENSG00000197019.5,SERTAD1,1.2085969525814,4.80455159688139e-11,2.96196169026738e-09,0.909082566127562,1.54642999868824e-06,3.25067073094839e-05,NA,NA,NA,NA,NA,NA
ENSG00000249855.1,EEF1A1P19,1.20834846153317,6.07189240137918e-06,0.000106110520537191,1.0104301892816,0.000135235135838829,0.00159345951289008,NA,NA,NA,NA,NA,NA
ENSG00000284471.1,CR769775.2,-1.20820681657233,0.00144002865738971,0.0123427254511777,-0.303383168435804,0.272737952963357,0.713397291866614,NA,NA,NA,NA,NA,NA
ENSG00000128342.5,LIF,1.20665999909867,9.90060666765563e-08,2.66813927093165e-06,0.575694476430192,0.0146632512799906,0.0785379741155556,0.601180924331811,0.00918471261225512,0.743204558904199,NA,NA,NA
ENSG00000205822.10,TPTE2P6,1.20479765856328,0.00419865718590135,0.0300004969873349,2.34962676910462,2.56182101265829e-05,0.000379748333432525,NA,NA,NA,0.0185912317709615,0.0017494909530753,0.651368701643548
ENSG00000228549.4,BX284668.2,-1.20300307630854,0.00106872256098213,0.00961150986810909,-0.796540418529039,0.0217673238315873,0.108218256512203,NA,NA,NA,NA,NA,NA
ENSG00000172602.11,RND1,1.20294280273937,9.21323772471457e-10,4.07703218632492e-08,1.02339292491323,2.75582001773745e-07,7.05893905367709e-06,NA,NA,NA,NA,NA,NA
ENSG00000186369.10,LINC00643,1.20293209588555,0.0147768491213025,0.0852372530475749,2.94178564126772,0.000536505768188752,0.00517392320488221,NA,NA,NA,NA,NA,NA
ENSG00000255310.2,AF131215.5,1.20268589431172,1.0505376403478e-08,3.62567385032887e-07,1.28540899671218,7.16489206561114e-10,3.52406543078948e-08,NA,NA,NA,NA,NA,NA
