,dPSI_iPSC-4088-10x,dPSI_iPSC-4088-3x,dPSI_iPSC-4090-10x,dPSI_iPSC-4090-3x,dPSI_iPSC-4714-10x,dPSI_iPSC-4714-3x,dPSI_iPSC-4741-10x,dPSI_iPSC-4741-3x,dPSI_iPSC-4748-10x,dPSI_iPSC-4748-3x,dPSI_iPSC-5420-10x,dPSI_iPSC-5420-3x,dPSI_iPSC-6152-10x,dPSI_iPSC-6152-3x,dPSI_iPSC-6527-10x,dPSI_iPSC-6527-3x,dPSI_iPSC-6866-10x,dPSI_iPSC-6866-3x,dPSI_iPSC-6960-10x,dPSI_iPSC-6960-3x,dPSI_iPSC-9701-10x,dPSI_iPSC-9701-3x,dPSI_NGN2-4088-10x,dPSI_NGN2-4088-3x,dPSI_NGN2-4090-10x,dPSI_NGN2-4090-3x,dPSI_NGN2-4714-10x,dPSI_NGN2-4714-3x,dPSI_NGN2-4741-10x,dPSI_NGN2-4741-3x,dPSI_NGN2-4748-10x,dPSI_NGN2-4748-3x,dPSI_NGN2-5420-10x,dPSI_NGN2-5420-3x,dPSI_NGN2-6152-10x,dPSI_NGN2-6152-3x,dPSI_NGN2-6527-10x,dPSI_NGN2-6527-3x,dPSI_NGN2-6866-10x,dPSI_NGN2-6866-3x,dPSI_NGN2-6960-10x,dPSI_NGN2-6960-3x,dPSI_NGN2-9701-10x,dPSI_NGN2-9701-3x,minpadj_maxPdPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x
STK40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304724552870592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074463330134617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STOX2,0.342471908883648,NA,NA,NA,0.449586519752571,NA,-0.450712690291219,NA,0.430073114109731,NA,0.552680050404827,NA,0.297639869141121,NA,NA,NA,0.602200449986041,NA,0.332476485424014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.362002353718499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55056727423966e-06,NA,NA,NA,4.02127659750101e-05,NA,0.995667596709928,NA,0.00120758641954235,NA,1.92032796954676e-05,NA,0.000541478399250277,NA,NA,NA,0.000446281177090828,NA,4.2480892452563e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946091779995554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STRN,NA,NA,NA,NA,NA,NA,0.413346027145367,0.325801968322746,NA,NA,0.461477450153072,0.274233828798887,0.343915563351125,NA,NA,NA,0.350608711103393,NA,NA,NA,NA,NA,0.548048951780665,0.396224232156567,0.371331931578654,NA,0.433591347943458,0.2512058735717,0.563116847730831,0.338879502003005,0.449739114304684,NA,0.601750449851969,0.314178278271093,0.547305566950985,0.333608047851433,0.376719152968438,NA,0.436510238366056,NA,0.374427275842156,NA,0.441778979415769,NA,NA,NA,NA,NA,NA,NA,7.20382787347186e-08,4.9339695761941e-07,NA,NA,4.6604702836618e-09,4.01126012895725e-06,7.46414297506123e-07,NA,NA,NA,1.90594953903266e-08,NA,NA,NA,NA,NA,1.48111001425693e-08,0.000209436836971962,3.81130581693552e-06,NA,1.306004411239e-06,0.00292508964562185,1.43445616298061e-08,0.00626926307890036,2.27842969516926e-05,NA,8.45346360178173e-08,0.000213321456855104,8.83345092763072e-09,7.94565773756379e-05,0.000142702520704573,NA,7.98151709288527e-07,NA,7.77832707287256e-05,NA,1.02234978454762e-06,NA
STRN3,-0.348,-0.353,-0.34,-0.499,-0.348,-0.348,-0.375,-0.379,-0.347,-0.323,-0.345,-0.328,-0.318,-0.328,-0.318,-0.537,-0.369,-0.328,-0.327,-0.562,-0.302,-0.328,-0.303,-0.372,-0.325,-0.318,-0.313,-0.4,-0.665,-0.646,-0.305,-0.349,-0.33,-0.445,-0.307,-0.333,-0.645,-0.528,-0.305,-0.311,-0.3,-0.37,-0.319,-0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRN4,0.287340044214033,NA,NA,NA,0.293885364539527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389055698456087,NA,NA,NA,NA,NA,-0.343,NA,0.353188297539696,NA,-0.443,NA,0.370436284870803,NA,-0.32,NA,0.437289943868425,NA,0.349620143465915,NA,0.345780180368452,NA,0.406833113133378,NA,-0.305,NA,0.32273855260583,NA,1.00116986827474e-11,NA,NA,NA,3.29049553925546e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70555702772779e-12,NA,NA,NA,NA,NA,0,NA,6.51798556815053e-12,NA,0,NA,2.47739927350803e-13,NA,0,NA,8.6576795054621e-14,NA,1.74503167871778e-17,NA,5.51297027766414e-12,NA,1.144576905899e-12,NA,0,NA,1.00560179983538e-11,NA
STX18-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283898552458924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81727954162015e-05,NA,NA,NA
STXBP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277959778191348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27422257941885e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STXBP5L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521724644300121,0.479890179013483,0.461667946069578,0.344976759694372,0.536187902104401,0.328639711557382,0.454679124301455,0.289881234802449,0.466499558815725,0.324456812285408,0.513394445334671,0.381630458466071,0.460756565509286,0.323033933228872,0.51374682058297,0.378187928976314,0.464859036075192,0.368217763178095,0.385187493317997,0.286336754670417,0.467054638154703,0.306645701470062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02489036577625e-08,1.13862027597528e-07,1.45756922425029e-07,0.000345498692576306,1.83077562088418e-10,0.000294759716372754,1.07344448935676e-06,0.0151286038196237,1.80712086115839e-05,0.000728718307192488,3.24346869792894e-08,1.73386689206081e-05,1.39154162472032e-07,0.000598638611190427,8.1293102317669e-07,0.000152891393611474,9.25719455924901e-07,0.000249025457403791,0.0014170740136135,0.002469413554836,1.25624414281704e-07,0.00292159243177298
SULF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327436170365946,0.314291224903183,NA,NA,0.349242351037526,NA,0.381592187729695,NA,0.403966284880868,NA,NA,NA,NA,NA,0.336608442003822,NA,NA,NA,0.325450922748761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00933178425795027,0.0203176856349951,NA,NA,0.0140567494030256,NA,0.00360411712834697,NA,0.00715233881569998,NA,NA,NA,NA,NA,0.0151832486163123,NA,NA,NA,0.0431895695174538,NA,NA,NA
SUPT20H,NA,NA,NA,NA,NA,NA,0.51611094290697,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354418419310943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359395287676921,NA,0.476590695657445,NA,0.251538105448636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92112421714157e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73303996816487e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87460873356168e-09,NA,1.9722620891954e-05,NA,1.10330306393828e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYNE4,-0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90829278607e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAB3,NA,NA,NA,NA,NA,NA,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0438820425525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAF2,-0.595,-0.389,-0.493,-0.379,-0.626,-0.414,-0.486,-0.486,-0.602,-0.319,-0.568,-0.365,-0.531,0.30523902902905,-0.542,0.286685642988596,-0.625,-0.425,-0.554,-0.474,-0.5,0.315498371454693,-0.746,-0.442,-0.629,-0.31,-0.777,-0.446,0.75221549675983,0.451510859198625,-0.665,-0.403,-0.631,-0.366,-0.6,-0.379,0.726407005508408,-0.306,-0.666,-0.382,-0.665,-0.395,-0.596,-0.363,0,0,0,0,0,0,0,8.18859741918e-11,0,0,0,0,0,2.83584554572034e-07,0,5.95893866123748e-06,0,0,0,8.26050580042e-07,0,1.2803733132139e-06,0,0,0,0,0,0,5.05996410845142e-09,7.48577876412117e-06,0,0,0,0,0,0,2.46949524599002e-11,0,0,0,0,0,0,0
TANC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33425153110845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298958171415788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TANGO2,NA,NA,NA,NA,-0.276853826221445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187805751006975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TANK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268198216864562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215969601023205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TARBP1,NA,NA,NA,NA,-0.425736568128169,NA,-0.371,-0.302,NA,NA,NA,NA,-0.391590810514335,NA,NA,NA,0.355214994541029,NA,NA,NA,NA,NA,0.403788919974798,0.250161255717514,0.329203377624878,NA,0.382146710464721,0.320688673466037,-0.375,0.312999301132078,0.326531100123195,0.264885133053676,0.402781220263098,NA,-0.334,NA,NA,NA,0.371030400021821,NA,0.391831016957396,NA,0.274233304100619,NA,NA,NA,NA,NA,0.986023165396453,NA,0,0.000183235549723,NA,NA,NA,NA,0.95692101976089,NA,NA,NA,0.00502022901371055,NA,NA,NA,NA,NA,1.33387237026331e-05,0.00781099932696757,0.000131021280785791,NA,0.000218961314429722,7.27919612596412e-05,0,0.000113435170130145,0.000199826861239334,0.0049587036024732,1.40830432479995e-05,NA,1.18043044054e-07,NA,NA,NA,0.000338942564287845,NA,1.12332831291757e-06,NA,0.0101233047528366,NA
TARS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311129726630905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362200103137956,NA,NA,NA,NA,NA,NA,NA
TASOR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54123088142e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TASP1,NA,NA,NA,NA,NA,NA,0.799610314852106,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447596364347845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597235390681726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03138644316032e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995016603826672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999988453944928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBL1Y,NA,NA,NA,NA,0.468284875018711,NA,NA,NA,0.462485885976254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964490220502732,NA,NA,NA,0.0322481934542353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC2N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279968423755276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122857143732476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCAF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308279054927537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00865037353572084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCF12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469120904549088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376357611313352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCF4,0.376440526133266,NA,NA,NA,0.399043175859309,NA,0.449525514618298,NA,0.306649062579205,NA,0.409646217619939,NA,0.353742646148775,NA,NA,NA,0.504655565905713,0.274954940960004,0.282984239471944,NA,0.301831519552736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81122547202776e-11,NA,NA,NA,6.96752098450214e-11,NA,8.02715327396478e-12,NA,7.69399317213209e-12,NA,5.00348266408724e-11,NA,2.12081078149375e-12,NA,NA,NA,7.26807960097729e-11,6.87003836155938e-10,2.15322383362675e-10,NA,1.38440456150755e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCP11L2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264877579242334,NA,NA,0.260461814662074,NA,NA,NA,NA,NA,NA,NA,NA,0.252313641765997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118775789536502,NA,NA,0.045917744986617,NA,NA,NA,NA,NA,NA,NA,NA,0.00795889362122295,NA,NA,NA,NA,NA
TDRKH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283171850600892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378261057199753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TENT2,0.38570819029649,NA,0.294329647412316,NA,0.524698527970841,0.275761279917944,0.539692361086843,0.347579463235602,0.396465417740322,NA,0.39468837001662,NA,0.378509553676208,NA,0.309320919497769,NA,0.553191644838451,0.33112383942053,0.301403174204126,NA,0.326103888000435,NA,0.432670528172867,0.271319593482779,0.44072672511899,-0.267437880448938,0.57187034424401,0.363164973352999,0.548714649940449,0.44180119876712,0.525956684629219,0.368117807625437,0.443191894903776,0.359351697766878,0.586182841987183,0.275078067043855,0.457769073922,-0.324276572810293,0.428207942858757,0.29084145226072,0.592216180115366,0.348600946430879,0.489957742214189,-0.31054340665802,3.61590004824337e-14,NA,1.22560518522853e-10,NA,2.41728358178544e-12,1.0709738651072e-11,4.21548523494871e-15,8.74771562249756e-12,1.48093697628608e-12,NA,3.56457677091964e-09,NA,4.18236438592415e-13,NA,4.11953602803311e-09,NA,9.48074431992952e-19,8.03994291254968e-13,6.84226857569184e-11,NA,9.31172518256626e-15,NA,1.70675015009568e-14,3.63213208043676e-07,1.46948902869871e-11,4.31826936896716e-05,0.0370735358789649,9.02780886683876e-10,2.42766656627042e-15,4.67051543716198e-11,9.18249918585967e-13,2.36336778542603e-09,4.64266449596593e-12,1.40680611966129e-08,0.0244851970905347,1.25447468605603e-06,3.16213616141583e-07,2.81521234933813e-05,7.2176037041918e-10,2.67808133754819e-06,0.0138997287302509,2.39049994073591e-10,6.31415314923102e-12,0.00113273184057975
TET1,0.404323466679781,NA,NA,NA,0.262890832778432,NA,NA,NA,0.422682221615804,NA,NA,NA,NA,NA,NA,0.350272156016143,0.314426312710838,NA,NA,NA,NA,NA,0.494268946118211,0.270007498565159,0.301701859188765,NA,0.496235785243009,0.319150802616157,0.427797512786034,NA,0.455245871173345,0.332717087605552,-0.511659178642183,NA,0.347701207474933,NA,0.388924926229287,0.261818083843349,0.479781239134411,NA,0.445768010815366,-0.382823692970539,0.464054661043632,-0.293675941995384,0.995833934010388,NA,NA,NA,2.44237045537045e-16,NA,NA,NA,0.996458262835711,NA,NA,NA,NA,NA,NA,0.0125805538296008,1.55634298666569e-19,NA,NA,NA,NA,NA,0.0072084825790785,0.0498514580971155,0.00877785852259128,NA,0.0128598535928643,1.58307629981766e-05,2.20324024718889e-10,NA,6.1367855350367e-09,9.05773614970473e-05,0.999983398601647,NA,1.8149784925028e-08,NA,1.26116278041491e-07,0.000798806601387706,0.000641342462655924,NA,0.00126734790163488,0.928959183392062,0.0038386445160786,0.0266783907322678
THOP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68908951857e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THSD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466546185327817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98278615082312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THSD7B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351635407648266,NA,0.912805484242223,0.611214238790756,NA,NA,NA,NA,0.444745019132188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17236149355876e-05,NA,2.54239222171175e-05,0.000343944696278635,NA,NA,NA,NA,5.92763923514842e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
THUMPD3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.388122622699991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905936843917636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIAM1,0.333808652259893,NA,NA,NA,0.329910460413901,NA,0.273186743731065,NA,0.342331720373538,NA,0.347985783080483,NA,0.279028799997992,NA,0.420586556474076,NA,0.373583483889467,0.250232329335861,0.257203754605527,NA,0.286488959532475,NA,0.666801571142524,0.272866100218524,0.518581000843703,NA,0.730396847851083,0.282262608906463,0.568612155085695,NA,0.632600341422714,NA,0.692648653816162,0.340309339738329,0.523627613718539,0.26294761898544,0.541886900210507,NA,0.554931147221728,NA,0.704438835288854,NA,0.532540398412649,NA,2.59634954091098e-13,NA,NA,NA,0.0367918369748218,NA,7.8951220387584e-08,NA,0.0421808046114404,NA,3.56457677091964e-09,NA,3.66453612642748e-09,NA,0.98106977709511,NA,0.0187239545784828,4.72135622349952e-07,1.45981817231e-07,NA,1.40362978654022e-10,NA,2.16409596107018e-11,2.93608070721858e-06,5.88280116677204e-09,NA,1.48376316849093e-12,7.99440547957149e-08,3.23154763145401e-05,NA,7.98349785023769e-08,NA,6.32994765338718e-09,9.27420266076931e-07,7.55598518724468e-08,4.74843355846122e-07,3.61796826553856e-08,NA,4.83935360639005e-10,NA,5.47538209234667e-10,NA,4.5461575296453e-10,NA
TIMM23B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480327017293298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991650504046583,NA,NA,NA,NA,NA,NA,NA
