,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,Algorithem.x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,Algorithem.y,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,Algorithem.x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,Algorithem.y,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,Algorithem.x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x,Algorithem.y
TCEA2,0.934200092,0.037754214,leafcutter,0.428899826,0.021075026,leafcutter,0.190291037,-0.02,rmats,0.874437339,0.061089939,leafcutter,0.906724824,0.013014167,leafcutter,0.919322435,0.013,rmats
TCEA3,0.518750378,0.098,rmats,0.672713693,0.061178231,leafcutter,0.169185937,0.085,rmats,0.975005341,0.011945196,leafcutter,0.845767778,0.066091285,leafcutter,0.860677137,0.057562869,leafcutter
TCEAL1,0.998262622,0.018168634,leafcutter,0.914070737,0.019833931,leafcutter,0.80027563,0.033834802,leafcutter,0.99656579,-0.028211902,majiq,0.329565588,-0.101,rmats,0.994117119,0.005468323,leafcutter
TCEAL3,0.841535493,0.040978169,leafcutter,0.909094811,0.025725689,leafcutter,0.557756537,0.081456364,leafcutter,0.917088394,0.042217705,leafcutter,0.96808748,0.041461629,leafcutter,0.953387123,0.036020162,leafcutter
TCEAL4,0.976927525,0.023207724,leafcutter,0.900194221,0.011180331,leafcutter,0.563254312,0.022978963,leafcutter,0.917088394,0.033424393,leafcutter,0.952531455,0.031195719,leafcutter,0.638224627,0.039737046,leafcutter
TCEAL7,0.428853129,0.16963352,leafcutter,0.90539523,0.038227114,leafcutter,0.848767312,0.056461654,leafcutter,0.998052615,-0.025726865,majiq,0.851146682,0.104708656,leafcutter,0.704146787,0.123610342,leafcutter
TCEAL8,0.995071735,0.021609057,leafcutter,0.930445458,0.013398308,leafcutter,0.505622748,0.051,rmats,0.999850864,-0.025792287,majiq,0.952531455,0.03783349,leafcutter,0.939780732,0.032945008,leafcutter
TCEAL9,0.763252478,0.017749631,leafcutter,0.646316965,0.027507138,leafcutter,0.363254196,0.024804711,leafcutter,0.874437339,0.047183494,leafcutter,0.997105598,0.014120725,leafcutter,0.962167788,0.015848921,leafcutter
TCEANC2,,,,,,,,,,,,,0.987247715,0.08856198,leafcutter,,,
TCERG1,0.763252478,0.08115238,leafcutter,0.396745876,0.07,rmats,0.754750984,0.058579069,leafcutter,0.874437339,0.07101936,leafcutter,0.228007554,0.077420613,leafcutter,0.73680172,0.028537712,leafcutter
TCF12,0.286895097,-0.058,rmats,0.157484436,0.100879709,leafcutter,0.108687562,0.107744152,leafcutter,0.915100715,0.045199806,leafcutter,0.982582352,0.024259062,leafcutter,0.002002051,0.097403077,leafcutter
TCF19,0.999496949,-0.01138672,majiq,0.999997986,-0.011934559,majiq,0.998381987,-0.009556107,majiq,0.999803452,-0.012474153,majiq,0.999478929,-0.017861641,majiq,0.999927915,-0.013342637,majiq
TCF21,,,,,,,,,,,,,0.497061997,-0.247,rmats,,,
TCF25,0.763252478,0.012153287,leafcutter,0.226556483,0.048021474,leafcutter,0.869582182,0.005889728,leafcutter,0.881010861,0.006,rmats,0.67232742,-0.023,rmats,0.832750283,0.005,rmats
TCF3,0.330992556,0.03,rmats,0.68063206,0.049143729,leafcutter,0.60801949,0.054443614,leafcutter,0.911172355,0.018925029,leafcutter,0.58715457,-0.032,rmats,0.587417943,-0.059,rmats
TCF4,0.763252478,0.07567339,leafcutter,4.04E-05,0.206036146,leafcutter,4.10E-05,0.230838495,leafcutter,0.874437339,0.105368378,leafcutter,0.47771474,0.058717615,leafcutter,0.000155762,0.213871489,leafcutter
TCF7L1,0.698908539,0.057544391,leafcutter,0.922737333,0.016103312,leafcutter,0.937891862,0.013931836,leafcutter,0.999904957,-0.011656974,majiq,0.999978969,0.000738039,majiq,0.786567432,0.060343649,leafcutter
TCF7L2,0.106795214,-0.296,rmats,0.239600263,-0.242,rmats,0.361481199,-0.276,rmats,0.017156861,-0.254,rmats,0.877232813,0.079496839,leafcutter,0.447969255,-0.198,rmats
TCFL5,0.960395873,0.024634383,leafcutter,0.625824225,0.066774985,leafcutter,0.794143876,0.027730235,leafcutter,0.998577222,-0.007270299,majiq,0.882576064,0.057879561,leafcutter,0.946264848,0.058775592,leafcutter
TCHP,0.999983133,-0.003144926,majiq,0.999993939,-0.000816362,majiq,0.902688053,0.043496324,leafcutter,0.917088394,0.035686358,leafcutter,0.986252504,0.019517374,leafcutter,0.979722978,0.010570654,leafcutter
TCIRG1,0.633770095,0.04009788,leafcutter,0.732129503,0.035091846,leafcutter,0.063764652,0.055,rmats,0.158644477,0.03,rmats,0.414859987,-0.106,rmats,0.06923438,0.062,rmats
TCN2,0.763252478,0.030851472,leafcutter,0.807258007,0.056158408,leafcutter,0.849212945,0.014607708,leafcutter,0.99995832,0.015773391,majiq,0.999382977,0.002469795,leafcutter,0.684296037,0.024514244,leafcutter
TCOF1,0.634869177,-0.313,rmats,0.090355759,0.345,rmats,0.246679643,0.345,rmats,0.162773248,0.55,rmats,0.987919093,0.045180708,leafcutter,0.563515384,0.207,rmats
TCP1,0.941369979,0.00379709,leafcutter,0.006941354,0.042925221,leafcutter,0.097775751,0.016,rmats,0.999999999,-0.006995029,majiq,0.999999987,-0.003345537,majiq,0.999999999,-0.00078286,majiq
TCP11L1,0.960014409,0.048907408,leafcutter,0.966762416,0.020723776,leafcutter,0.652134278,-0.09,rmats,0.99972707,0.029607057,leafcutter,0.900662827,0.040840393,leafcutter,0.999931912,-0.006863032,majiq
TCP11L2,0.950749267,0.039994957,leafcutter,0.982812106,0.063533298,leafcutter,0.930612439,0.012771212,leafcutter,0.98394174,-0.000151256,majiq,0.595810278,0.052045496,leafcutter,0.995471616,0.009082439,majiq
TCTA,0.910775926,0.043431822,leafcutter,0.984126294,0.002131326,leafcutter,0.999994241,-0.002031756,majiq,0.999998074,-0.002025957,majiq,0.995116714,0.01076338,leafcutter,0.999997449,-0.002036063,majiq
TCTEX1D1,,,,0.040423825,0.115,rmats,0.844723462,-0.124,rmats,,,,0.779690335,-0.183,rmats,0.374254866,-0.199,rmats
TCTEX1D2,0.929974954,0.03064798,leafcutter,0.868808622,0.014876876,leafcutter,0.734115222,0.025211899,leafcutter,0.950898165,0.021195415,leafcutter,0.999382977,0.011323638,leafcutter,0.926201636,0.019853987,leafcutter
TCTN1,0.218299131,0.042,rmats,0.032803972,-0.376,rmats,0.142265727,0.058,rmats,0.380305772,-0.367,rmats,0.007054144,-0.304,rmats,0.728874572,0.045902523,leafcutter
TCTN2,0.768450066,-0.126,rmats,0.270371865,0.183511522,leafcutter,0.848665808,0.054157401,leafcutter,0.874437339,0.15713476,leafcutter,0.763955907,-0.126,rmats,0.225228788,0.053,rmats
TCTN3,0.602045547,0.032,rmats,0.951810624,0.010817503,leafcutter,0.889721009,0.026400268,leafcutter,0.999529299,0.006275404,leafcutter,0.995116714,0.004890412,leafcutter,0.957930867,0.040674974,leafcutter
TDG,0.911534162,0.046414036,leafcutter,0.886854679,0.030649034,leafcutter,0.124648377,-0.361,rmats,0.999262527,-0.030047977,majiq,0.416082918,-0.303,rmats,0.01699811,-0.378,rmats
TDP1,0.786131809,0.103327202,leafcutter,0.693643776,0.06346719,leafcutter,0.555882965,0.133116063,leafcutter,0.884770659,0.084080576,leafcutter,0.941270694,0.061252299,leafcutter,0.786795679,0.06654692,leafcutter
TDP2,0.852427208,0.011909836,leafcutter,1,-7.65E-05,majiq,0.999999802,0.000303268,majiq,0.969719018,0.007256546,leafcutter,0.999999864,6.19E-06,majiq,0.999999975,0.000109309,majiq
TDRD3,0.81861253,0.096307018,leafcutter,0.374240621,0.159934572,leafcutter,0.006931323,0.236,rmats,0.999652142,0.05234906,leafcutter,0.952928926,0.099372063,leafcutter,0.110544366,-0.3,rmats
TDRD7,,,,0.934190372,0.041576595,leafcutter,0.728246788,0.16906672,leafcutter,,,,0.999382977,0.012781833,leafcutter,0.99450424,0.011201503,leafcutter
TEAD1,0.004579966,0.4,rmats,0.08100336,0.288,rmats,0.574093831,0.065662914,leafcutter,0.034435492,0.279,rmats,0.95099182,0.055315514,leafcutter,0.375713337,-0.052,rmats
TEAD2,0.890902673,0.020878442,leafcutter,0.375989661,-0.154,rmats,0.860328667,0.021202256,leafcutter,0.874437339,0.037392639,leafcutter,0.849959569,0.022,rmats,0.751624287,0.054155892,leafcutter
TEAD3,0.883448939,0.019767404,leafcutter,0.243861128,0.040471959,leafcutter,0.560194334,0.032649268,leafcutter,0.999423633,0.016222318,leafcutter,0.995116714,0.010912418,leafcutter,0.877716635,0.04057546,leafcutter
TEAD4,0.924955287,0.081708016,leafcutter,0.992148686,0.02311943,leafcutter,0.705533478,0.122427658,leafcutter,0.917088394,0.093885198,leafcutter,0.999382977,0.039902267,leafcutter,0.776744006,0.117216697,leafcutter
TECPR1,0.999895409,-0.006805069,majiq,0.999952847,0.000374558,majiq,0.434381305,0.2,rmats,0.999910908,0.001316251,majiq,0.996931481,0.033993912,leafcutter,0.996361166,0.00514913,leafcutter
TECPR2,0.854423675,0.041091972,leafcutter,0.838169616,0.048372468,leafcutter,0.563926179,0.054326915,leafcutter,0.907166879,0.052373828,leafcutter,0.849077105,0.030146211,leafcutter,0.819718918,0.024520348,leafcutter
TECR,0.817565129,0.037149899,leafcutter,0.000159372,-0.665,rmats,0.031405139,-0.653,rmats,0.400664971,0.012,rmats,0.325355648,0.112,rmats,0.613158164,0.036995163,leafcutter
TEFM,0.869494968,0.11,rmats,0.009314793,0.184,rmats,0.926163702,0.098,rmats,0.998091181,-0.018878107,majiq,0.996649636,-0.015705644,majiq,0.988933507,0.063972537,leafcutter
TEKT4P2,0.999775015,-0.002764981,majiq,0.998336818,0.002704861,majiq,0.999748248,0.010681694,majiq,0.99978646,-0.003611743,majiq,0.997587188,-0.000966627,majiq,0.999780974,0.001613151,majiq
TELO2,0.986056807,0.076464375,leafcutter,0.516798154,0.110468711,leafcutter,0.956005476,0.021506955,leafcutter,0.917088394,0.099484308,leafcutter,0.845767778,0.078580488,leafcutter,0.926109184,0.098350082,leafcutter
TEN1,0.873661053,0.021670763,leafcutter,0.881108001,0.011622769,leafcutter,0.736833085,0.014196232,leafcutter,0.999998914,-0.004712944,majiq,0.924147042,0.026564193,leafcutter,0.856849148,0.022924999,leafcutter
TEN1-CDK3,0.99996928,-0.000761373,majiq,0.999661797,-0.031484366,majiq,0.740312838,0.041,rmats,0.806191889,-0.037307889,majiq,0.64407048,0.053,rmats,0.478251394,-0.075,rmats
TENM2,0.83577654,0.041185381,leafcutter,0.709349696,0.064319695,leafcutter,0.83738138,0.040182298,leafcutter,0.917088394,0.031193822,leafcutter,0.966728867,0.024703505,leafcutter,0.807696776,0.044359747,leafcutter
TENM3,0.9153553,0.05023654,leafcutter,0.377810479,0.188556409,leafcutter,0.472832608,-0.074,rmats,0.874437339,0.111602699,leafcutter,0.845767778,0.108585804,leafcutter,0.939968221,0.091328128,leafcutter
TEP1,0.848005775,0.073954856,leafcutter,0.485294287,0.053920914,leafcutter,0.818419343,0.070575768,leafcutter,0.930368299,0.055532458,leafcutter,0.983486745,0.074536933,leafcutter,0.422417698,0.113118357,leafcutter
TERF1,0.999998726,0.020018921,leafcutter,0.93302237,0.029092567,leafcutter,0.816774066,0.073095814,leafcutter,0.957463848,0.081684465,leafcutter,0.999382977,0.007578484,leafcutter,0.968114684,0.035937564,leafcutter
TERF2,0.95914311,0.050764479,leafcutter,0.479045896,0.051591675,leafcutter,0.878873663,0.034934605,leafcutter,0.874437339,0.065163737,leafcutter,0.845767778,0.08856934,leafcutter,0.917754295,0.020630273,leafcutter
TERF2IP,0.999998726,1.10E-08,leafcutter,1,2.24E-07,majiq,0.999999999,4.26E-09,majiq,0.990022465,0.008859231,leafcutter,0.987919093,0.007658278,leafcutter,0.998197478,0.000183411,leafcutter
TES,0.121103289,-0.075,rmats,0.045939416,-0.081,rmats,0.952060192,0.011039811,leafcutter,0.999423633,0.047357949,leafcutter,0.943648503,0.06319223,leafcutter,0.994888419,0.004332566,leafcutter
TESK1,0.588589292,0.087026116,leafcutter,1,-0.000708009,majiq,0.848665808,0.012189762,leafcutter,0.99396776,0.045446969,leafcutter,0.999995437,0.005141688,majiq,0.877716635,0.013019483,leafcutter
TET2,0.684772193,-0.147,rmats,0.045208035,-0.287,rmats,0.488431888,-0.193,rmats,,,,8.27E-06,-0.44,rmats,,,
TEX10,0.322792021,-0.053,rmats,0.903978331,0.013004259,leafcutter,0.217154118,0.056615435,leafcutter,0.874437339,0.094660268,leafcutter,0.587842221,0.046438702,leafcutter,0.737985971,0.041828185,leafcutter
TEX2,0.997088484,0.005559883,leafcutter,0.579471097,0.026185435,leafcutter,0.531457361,0.046892493,leafcutter,0.917088394,0.023071432,leafcutter,0.998259369,0.006299768,leafcutter,0.976018214,0.00744952,leafcutter
TEX21P,,,,0.059751161,0.004,rmats,,,,,,,,,,,,
TEX22,0.999999796,-0.001987842,majiq,0.999999986,-0.001817736,majiq,0.999996389,-0.001952513,majiq,0.999999561,-0.000652652,majiq,0.999998329,-0.001965596,majiq,0.999999701,-0.001984371,majiq
TEX261,0.654710899,0.020903851,leafcutter,0.991441609,0.006332006,leafcutter,0.932359957,0.017281585,leafcutter,0.874437339,0.028837787,leafcutter,0.998602984,0.009155326,leafcutter,0.993634524,0.013697566,leafcutter
TEX264,0.95564794,0.149,rmats,0.706408681,0.023,rmats,0.932359957,0.012847991,leafcutter,0.995425247,-0.005567014,majiq,0.987919093,0.036635777,leafcutter,0.972813593,0.039599748,leafcutter
TEX30,0.763252478,0.086087859,leafcutter,0.031789694,-0.206,rmats,0.575993233,0.085632477,leafcutter,0.917088394,0.063851119,leafcutter,0.857655547,-0.039,rmats,0.526825869,0.152234298,leafcutter
TFAM,0.761235317,0.082467217,leafcutter,0.795844784,0.019972456,leafcutter,0.990855505,0.003518293,leafcutter,0.997550499,0.009750829,majiq,0.941637949,0.059734827,leafcutter,0.844638317,0.08605986,leafcutter
TFAP2C,0.817565129,0.017371602,leafcutter,0.632986496,0.034419352,leafcutter,0.765781253,0.014491969,leafcutter,0.874437339,0.0655945,leafcutter,0.961384162,0.017895108,leafcutter,0.906710797,0.015663103,leafcutter
TFAP4,0.986495508,-0.037981863,majiq,0.849550728,0.056617984,leafcutter,0.975624306,0.014,rmats,0.999611156,-0.024232605,majiq,0.963191996,0.073588358,leafcutter,0.993144004,-0.032530746,majiq
TFB1M,0.997685893,-0.000812972,majiq,0.999978722,-0.029553695,majiq,0.997438066,4.07E-05,majiq,0.999966407,-0.000378812,majiq,0.994529299,-0.012465267,majiq,0.997630179,-0.00010479,majiq
TFB2M,0.999966103,-0.002410304,majiq,0.999885599,-0.000270215,majiq,0.997690114,-0.001521989,majiq,0.874437339,0.031784656,leafcutter,0.999936642,-0.002353683,majiq,0.807696776,0.066169877,leafcutter
TFCP2,0.412627728,0.123727164,leafcutter,0.610119743,0.079144584,leafcutter,0.735721711,0.043519998,leafcutter,0.874437339,0.069675072,leafcutter,0.934771343,0.042443086,leafcutter,0.857874116,0.062863496,leafcutter
TFDP1,0.826131823,0.016560266,leafcutter,0.58512115,0.0227996,leafcutter,0.237262786,0.030233361,leafcutter,0.874437339,0.037910899,leafcutter,0.845767778,0.041632005,leafcutter,0.436353502,0.066809258,leafcutter
TFDP2,0.469161438,-0.054,rmats,0.345982884,0.0479151,leafcutter,0.314923452,0.035,rmats,0.974297366,0.029686989,leafcutter,0.966728867,0.059245302,leafcutter,0.858541028,0.093253862,leafcutter
TFE3,0.763252478,0.010408957,leafcutter,0.411368028,0.027237483,leafcutter,0.867368407,0.042441514,leafcutter,0.874437339,0.02856217,leafcutter,0.845767778,0.028108012,leafcutter,0.926201636,0.012855624,leafcutter
TFEB,,,,0.698882342,0.079347372,leafcutter,,,,,,,,,,,,
TFG,0.781941712,0.038292425,leafcutter,0.54028324,0.048403809,leafcutter,0.605984889,0.020068392,leafcutter,0.874437339,0.04091552,leafcutter,0.982054911,0.018361065,leafcutter,0.873609145,0.031699536,leafcutter
TFIP11,0.742234056,0.045,rmats,0.872065822,0.032,rmats,0.753382641,0.027,rmats,0.918713971,0.042536398,leafcutter,0.999382977,0.016822578,leafcutter,0.027485032,-0.444,rmats
TFPI,0.516361376,-0.151,rmats,0.398331451,-0.147,rmats,0.97128755,0.034163223,leafcutter,0.874437339,0.010472557,leafcutter,0.995737098,0.003436314,leafcutter,0.952556215,0.024,rmats
TFPI2,0.997088484,0.015969149,leafcutter,0.92732228,0.018150098,leafcutter,0.75612577,0.041647056,leafcutter,0.999718705,0.019573834,majiq,0.999382977,0.009617477,leafcutter,0.969689699,0.019477922,leafcutter
TFPT,0.999998726,0.044426591,leafcutter,0.842005993,0.021327393,leafcutter,0.610559064,0.131953395,leafcutter,0.95303422,0.10790923,leafcutter,0.926022661,0.128130741,leafcutter,0.976199984,0.052471963,leafcutter
TFRC,0.997088484,0.022314063,leafcutter,1,1.57E-05,majiq,0.999991066,5.30E-05,majiq,1,1.67E-08,majiq,0.999999954,2.72E-06,majiq,0.999845864,0.000259038,majiq
TGDS,,,,0.999987639,0.000182271,majiq,0.999996903,8.69E-05,majiq,,,,0.999855383,-9.90E-06,majiq,,,
TGFB1,0.41649666,0.007322742,leafcutter,0.944247214,0.005022995,leafcutter,0.957803227,0.006984803,leafcutter,0.874437339,0.003520639,leafcutter,0.96038809,0.01142374,leafcutter,0.97908932,0.008261259,leafcutter
TGFB1I1,0.757362738,-0.006,rmats,0.811786206,0.012874685,leafcutter,0.124648377,-0.008,rmats,0.911094041,0.007827133,leafcutter,0.986728745,0.006244753,leafcutter,0.936239642,0.008595393,leafcutter
TGFB3,0.287576371,0.072,rmats,,,,,,,,,,,,,0.784855288,0.051,rmats
TGFBI,0.382660386,-0.003,rmats,0.018271361,-0.004,rmats,0.248393404,-0.003,rmats,0.806645439,-0.002,rmats,1,7.77E-16,majiq,0.398771763,-0.003,rmats
TGFBR1,0.768450066,0.06,rmats,0.909094811,0.018931892,leafcutter,0.982350247,0.00413033,leafcutter,0.9732161,0.033185221,leafcutter,0.892277772,0.0459872,leafcutter,0.983395014,0.0085478,leafcutter
TGFBR2,0.992667474,0.004040715,leafcutter,0.953500883,0.018499424,leafcutter,0.734115222,0.024480882,leafcutter,0.936803359,0.020211438,leafcutter,0.995116714,0.018410189,leafcutter,0.977008692,0.0120962,leafcutter
TGFBR3,0.763252478,0.027379364,leafcutter,0.842452051,0.015929278,leafcutter,0.741193038,0.019953376,leafcutter,0.874437339,0.00795206,leafcutter,0.845767778,0.025988376,leafcutter,0.928250233,0.030204685,leafcutter
TGFBR3L,,,,0.999890897,0.006296748,majiq,,,,,,,0.987627911,-0.0015831,majiq,,,
TGFBRAP1,0.999998726,0.000221309,leafcutter,0.982465474,0.003532548,leafcutter,0.768352278,0.019152001,leafcutter,0.917088394,0.030252139,leafcutter,0.999382977,0.006282295,leafcutter,0.994221014,0.002122032,leafcutter
TGIF1,0.826060763,0.015817077,leafcutter,0.336164699,0.024791187,leafcutter,0.934366462,0.04353487,leafcutter,0.874437339,0.075805518,leafcutter,0.990397709,0.007613011,leafcutter,0.700688387,0.020823487,leafcutter
TGIF2,0.992940627,0.026016194,leafcutter,0.999998828,-0.005105118,majiq,0.999779128,0.005758486,majiq,0.874437339,0.013015784,leafcutter,0.999382977,0.002343139,leafcutter,0.988767009,0.001718488,majiq
TGIF2-C20orf24,0.999998802,0.00011847,majiq,1,1.22E-05,majiq,0.999999999,9.60E-05,majiq,1,-1.43E-06,majiq,1,1.20E-07,majiq,1,5.68E-05,majiq
TGOLN2,0.999998726,0.001028783,leafcutter,0.583668723,-0.029,rmats,0.332392817,-0.033,rmats,0.664190228,-0.034,rmats,0.937691494,0.009771533,leafcutter,0.917387394,0.012026665,leafcutter
TGS1,0.994049526,0.009975431,leafcutter,0.573396309,0.024056177,leafcutter,0.91360794,0.010915038,leafcutter,0.918713971,0.030644246,leafcutter,0.8848579,0.041515535,leafcutter,0.994117119,0.00270529,leafcutter
THADA,1.21E-05,0.096,rmats,5.49E-06,0.237,rmats,3.98E-08,0.359,rmats,0.182347425,-0.155,rmats,0.041473634,0.063,rmats,0.004820343,0.083,rmats
THAP1,0.767696116,0.076142003,leafcutter,0.862246744,0.043233305,leafcutter,0.993829286,0.005458642,leafcutter,0.983234169,0.026603813,leafcutter,0.999382977,0.009034863,leafcutter,0.994117119,0.012988441,leafcutter
THAP12,0.999998726,0.015925651,leafcutter,0.895276293,0.038322675,leafcutter,0.6933059,0.053493334,leafcutter,0.874437339,0.058664809,leafcutter,0.999382977,0.021554592,leafcutter,0.994117119,0.024427932,leafcutter
THAP3,0.06931133,0.081,rmats,0.986714951,0.006392132,leafcutter,0.803708473,0.024682964,leafcutter,0.874437339,0.070871516,leafcutter,0.845767778,0.0463336,leafcutter,0.989030918,0.01037346,leafcutter
THAP4,0.75565498,0.02005344,leafcutter,0.879888616,0.012026127,leafcutter,0.789952201,0.013502648,leafcutter,0.967619494,0.009365923,leafcutter,0.999382977,0.007396606,leafcutter,0.889053878,0.034108628,leafcutter
THAP5,0.914590848,0.074584361,leafcutter,0.799835606,0.049379311,leafcutter,0.987517328,0.029292796,leafcutter,0.997729199,-0.0176209,majiq,0.993841676,0.066790747,leafcutter,0.975803305,0.05485019,leafcutter
THAP6,0.951087497,0.03546102,leafcutter,0.994104434,0.007555643,leafcutter,0.785429921,0.036087779,leafcutter,0.999113521,-0.016542169,majiq,0.957786753,0.095741599,leafcutter,0.97908932,0.053533625,leafcutter
THAP7,0.996776982,-0.031515662,majiq,0.999996998,-0.008400285,majiq,0.997222221,-0.029213781,majiq,0.570200927,-0.048,rmats,0.996828971,-0.031210821,majiq,0.970310879,-0.028,rmats
THAP8,0.900355855,0.04239766,leafcutter,0.999999942,-0.001439562,majiq,0.125551808,0.104,rmats,0.994961535,-0.032951133,majiq,0.999382977,0.044901027,leafcutter,,,
THAP9,,,,0.346883124,-0.087,rmats,0.982235683,-0.072,rmats,,,,0.571480402,-0.075,rmats,0.484758418,-0.075,rmats
THBS1,0.81861253,0.001894294,leafcutter,0.356454124,-0.003,rmats,0.247297932,-0.003,rmats,1,7.77E-16,majiq,1,7.77E-16,majiq,0.346483373,-0.003,rmats
THBS2,0.589231692,0.016799404,leafcutter,0.972264834,0.002772033,leafcutter,0.775492959,0.011345904,leafcutter,0.977076588,0.001433726,leafcutter,0.906724824,0.011962144,leafcutter,0.98096573,0.001729399,leafcutter
THBS3,0.130989569,0.068,rmats,0.584523505,0.052674265,leafcutter,0.853184597,0.022016342,leafcutter,0.651585005,0.048,rmats,0.20849887,0.065,rmats,0.63259089,0.012,rmats
THBS4,0.913899399,0.015158862,leafcutter,0.999999995,-0.000700838,majiq,0.999993129,-0.000712956,majiq,0.520468476,0.012,rmats,0.937691494,0.009386035,leafcutter,0.555619395,0.024204014,leafcutter
