,dPSI_iPSC_1755497_10x,dPSI_iPSC_1755497_10x_bridge,dPSI_iPSC_1755497_3x,dPSI_iPSC_1755497_3x_bridge,dPSI_iPSC_2006152_10x,dPSI_iPSC_2006152_10x_bridge,dPSI_iPSC_2006152_3x,dPSI_iPSC_2006152_3x_bridge,dPSI_iPSC_2189972_10x,dPSI_iPSC_2189972_3x,dPSI_iPSC_2194943_10x,dPSI_iPSC_2194943_3x,dPSI_iPSC_2195127_10x,dPSI_iPSC_2195127_3x,dPSI_iPSC_2195327_10x,dPSI_iPSC_2195327_3x,dPSI_iPSC_2197294_10x,dPSI_iPSC_2197294_3x,dPSI_NGN2_1755497_10x,dPSI_NGN2_1755497_3x,dPSI_NGN2_2006152_10x,dPSI_NGN2_2006152_3x,dPSI_NGN2_2189972_10x,dPSI_NGN2_2189972_3x,dPSI_NGN2_2194943_10x,dPSI_NGN2_2194943_3x,dPSI_NGN2_2195127_10x,dPSI_NGN2_2195127_3x,dPSI_NGN2_2195327_10x,dPSI_NGN2_2195327_3x,dPSI_NGN2_2197294_10x,dPSI_NGN2_2197294_3x,dPSI_Sy5Y_1755497_10x,dPSI_Sy5Y_1755497_10x_bridge,dPSI_Sy5Y_1755497_3x,dPSI_Sy5Y_1755497_3x_bridge,dPSI_Sy5Y_2006152_10x,dPSI_Sy5Y_2006152_10x_bridge,dPSI_Sy5Y_2006152_3x,dPSI_Sy5Y_2006152_3x_bridge,dPSI_Sy5Y_2189972_10x,dPSI_Sy5Y_2189972_3x,dPSI_Sy5Y_2194943_10x,dPSI_Sy5Y_2194943_3x,dPSI_Sy5Y_2195127_10x,dPSI_Sy5Y_2195127_3x,minpadj_maxPdPSI_iPSC_1755497_10x,minpadj_maxPdPSI_iPSC_1755497_10x_bridge,minpadj_maxPdPSI_iPSC_1755497_3x,minpadj_maxPdPSI_iPSC_1755497_3x_bridge,minpadj_maxPdPSI_iPSC_2006152_10x,minpadj_maxPdPSI_iPSC_2006152_10x_bridge,minpadj_maxPdPSI_iPSC_2006152_3x,minpadj_maxPdPSI_iPSC_2006152_3x_bridge,minpadj_maxPdPSI_iPSC_2189972_10x,minpadj_maxPdPSI_iPSC_2189972_3x,minpadj_maxPdPSI_iPSC_2194943_10x,minpadj_maxPdPSI_iPSC_2194943_3x,minpadj_maxPdPSI_iPSC_2195127_10x,minpadj_maxPdPSI_iPSC_2195127_3x,minpadj_maxPdPSI_iPSC_2195327_10x,minpadj_maxPdPSI_iPSC_2195327_3x,minpadj_maxPdPSI_iPSC_2197294_10x,minpadj_maxPdPSI_iPSC_2197294_3x,minpadj_maxPdPSI_NGN2_1755497_10x,minpadj_maxPdPSI_NGN2_1755497_3x,minpadj_maxPdPSI_NGN2_2006152_10x,minpadj_maxPdPSI_NGN2_2006152_3x,minpadj_maxPdPSI_NGN2_2189972_10x,minpadj_maxPdPSI_NGN2_2189972_3x,minpadj_maxPdPSI_NGN2_2194943_10x,minpadj_maxPdPSI_NGN2_2194943_3x,minpadj_maxPdPSI_NGN2_2195127_10x,minpadj_maxPdPSI_NGN2_2195127_3x,minpadj_maxPdPSI_NGN2_2195327_10x,minpadj_maxPdPSI_NGN2_2195327_3x,minpadj_maxPdPSI_NGN2_2197294_10x,minpadj_maxPdPSI_NGN2_2197294_3x,minpadj_maxPdPSI_Sy5Y_1755497_10x,minpadj_maxPdPSI_Sy5Y_1755497_10x_bridge,minpadj_maxPdPSI_Sy5Y_1755497_3x,minpadj_maxPdPSI_Sy5Y_1755497_3x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_10x,minpadj_maxPdPSI_Sy5Y_2006152_10x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_3x,minpadj_maxPdPSI_Sy5Y_2006152_3x_bridge,minpadj_maxPdPSI_Sy5Y_2189972_10x,minpadj_maxPdPSI_Sy5Y_2189972_3x,minpadj_maxPdPSI_Sy5Y_2194943_10x,minpadj_maxPdPSI_Sy5Y_2194943_3x,minpadj_maxPdPSI_Sy5Y_2195127_10x,minpadj_maxPdPSI_Sy5Y_2195127_3x
AC114490.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664467946751814,NA,0.590648676743714,NA,0.514575072505485,NA,0.636636238940794,NA,0.52290128046641,NA,0.430494870154292,NA,-0.505490326930523,NA,NA,0.397743623190348,NA,NA,-0.489983281269991,-0.517091103003167,NA,NA,0.382616908826466,NA,NA,NA,0.521495210780836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.99999999871365,NA,1,NA,0.99999999306478,NA,0.998465560627179,NA,0.999997664836526,NA,NA,0.988686463416598,NA,NA,0.999997873154837,0.999999939406832,NA,NA,0.966514945291337,NA,NA,NA,0.999999988051213,NA
AC136604.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760992856940287,0.647350870420379,0.614097334160386,0.555109826429601,0.573110291639354,NA,0.677264039589645,0.574566618550829,0.650488482973821,0.590891046663955,0.523117887444841,NA,0.625002484496663,0.58666667909225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999999470222,0.999993972564277,0.999974588645517,0.999381834363132,0.999722749063959,NA,0.999999042227515,0.999687600667056,0.99999257975498,0.999853660320474,0.997657844479059,NA,0.999984231120054,0.999837599919821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC138894.1,-0.348,-0.377,NA,NA,-0.412,-0.353,NA,NA,-0.478,NA,-0.489,NA,-0.476,-0.302,-0.423,NA,-0.417,NA,-0.385,-0.312,-0.394,NA,-0.446,-0.301,-0.447,-0.36,-0.436,-0.313,-0.452,NA,-0.392,-0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16652622222e-07,1.54737761066e-12,NA,NA,0,1.21603608738e-09,NA,NA,0,NA,0,NA,0,4.33060403037e-07,0,NA,0,NA,0,6.02882755052e-08,0,NA,0,5.94257036878e-07,0,0,0,5.24893824058e-11,0,NA,0,5.23119985768e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACADM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364,NA,-0.457,NA,NA,NA,NA,NA,-0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00179510738352,NA,4.55073244496e-06,NA,NA,NA,NA,NA,7.37611367854e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADAL,NA,NA,NA,NA,NA,NA,NA,NA,-0.410748575335791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959013948560557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADAM17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,-0.326,-0.4,-0.314,-0.352,0.348708163066204,-0.456,-0.318,-0.369,0.284096868473541,-0.317,0.331640358274025,0.368152838981741,NA,NA,NA,NA,NA,-0.302,0.446901861490331,NA,NA,0.339896037637759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.82253947488e-10,0,0.000255673767369649,0,0,0,0.000661694004051746,0,0.000569528513968386,0.000369710534717524,NA,NA,NA,NA,NA,0,1.76452115011158e-13,NA,NA,5.05019697126192e-11,NA,NA,NA,NA,NA
ADAM23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,NA,NA,NA,-0.39,-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50302206264e-10,NA,NA,NA,4.28473001779e-09,1.90250758737e-09,NA,NA,NA,NA,NA,NA,NA,NA
ADAMTS19,-0.580204051125919,0.521427167187421,NA,NA,0.837959557088818,-0.658587785597257,NA,NA,-0.315,NA,-0.66922677504723,NA,-0.432658125736335,NA,-0.770513618364545,NA,-0.476206991591687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.585866317757337,NA,NA,-0.538,NA,-0.524571749611042,NA,NA,NA,NA,NA,NA,-0.412218956458702,0.999995279661719,0.00319488972751255,NA,NA,0.999999999999954,0.999999974655158,NA,NA,0.000227281708814,NA,0.999999964705447,NA,0.971804802835643,NA,0.999999999991074,NA,0.997862969178867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999996589343423,NA,NA,0.00268282165732,NA,0.999849033379141,NA,NA,NA,NA,NA,NA,0.955747786014886
ADGRL1,NA,NA,NA,NA,NA,NA,NA,NA,0.31157960664226,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392046984465626,NA,0.291743470308969,NA,0.338376042388795,NA,0.415572079726721,NA,0.28003708254311,NA,0.269704439556376,NA,0.302163841684157,NA,NA,0.262242134379477,NA,NA,0.343943742695089,0.342965914161857,NA,NA,0.375134604290273,NA,0.300352745636909,NA,0.306886058959085,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53435269133158e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01663046026334e-08,NA,1.6478645114451e-08,NA,4.2616356125407e-08,NA,1.54673918726822e-08,NA,1.3079121137231e-07,NA,4.90147299630988e-08,NA,2.09485381660126e-08,NA,NA,7.93809278534299e-06,NA,NA,1.67546124366271e-06,1.67225457860354e-06,NA,NA,9.40491728820956e-06,NA,4.27396652511684e-05,NA,5.02123613501116e-06,NA
ADNP-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293285289594531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030903571456843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADSL,0.299243512461504,NA,NA,0.300728538171756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00543088246004877,NA,NA,0.0189710148793171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378187789690353,NA,NA,NA,0.271409751577925,NA,0.347629060957382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00029562960902882,NA,NA,NA,0.00205474755629637,NA,0.000702777583215303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGTR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441440036360448,-0.51029867177341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979622982450065,0.998971717861266,NA,NA,NA,NA,NA,NA,NA,NA
AL031315.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422994453086883,NA,0.539209890705495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99389042411726,NA,0.999999999746318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL133163.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280703189896594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266771635150282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL137024.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588800362732403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996778816622591,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL391807.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399039480809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL512353.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50559138662032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456252877898494,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL589743.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782470082990223,0.80259490221593,0.674615872551055,0.663348460583665,0.755557713798697,0.757404322399355,0.653740356399325,0.688619602660488,0.745412206212651,0.590110279517579,0.585537519839475,NA,0.772841972060937,0.716413870148979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999999999999,0.999999999999982,1,0.999999999996707,1,1,1,1,1,0.999999999136564,0.999999997329226,NA,0.999999999999995,1
AL713999.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43095245248054,0.438811535945667,NA,NA,0.444926266737345,0.475956008265223,0.425503276303506,0.437349367762881,0.447828443182781,0.388405033141733,NA,NA,NA,0.392439564839433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9769787398477,0.980940227703673,NA,NA,0.988252970230407,0.996582025891904,0.972151292816734,0.979672997985175,0.98715720677579,0.904115133527476,NA,NA,NA,0.916123968027394
ALDH3A2,NA,NA,NA,NA,NA,NA,NA,0.387148297764359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09853913218616e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321,NA,0.319,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11770574333e-05,NA,0.00182019180503,0.00220867732194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANK2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277936149298371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00235521941068393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKHD1,NA,NA,NA,NA,NA,NA,NA,NA,0.257648201904538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237591325382928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKRD18CP,NA,NA,NA,NA,0.692070266031993,0.732067877616815,NA,NA,0.779160338571702,NA,NA,NA,0.322537123842766,NA,0.434104073415278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56278388235569e-08,2.68459531268119e-07,NA,NA,2.83096618902863e-05,NA,NA,NA,0.000718338971243532,NA,0.00176492420187795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.328,NA,NA,-0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00622260959206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00305370848e-06,NA,NA,7.46170448081e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANO9,NA,NA,NA,NA,NA,0.419433710792862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92120257519661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANP32A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464270034914742,NA,0.408350995494235,NA,-0.445502055614777,NA,0.479770520673227,NA,NA,NA,NA,NA,-0.430703842151834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987305564344149,NA,0.927999740455617,NA,0.979935308302628,NA,0.994503353465282,NA,NA,NA,NA,NA,0.965417999610078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA11,NA,-0.360843446991764,NA,NA,-0.3,-0.379259178516238,NA,NA,-0.382,NA,-0.406,NA,-0.308,NA,-0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93077014317333,NA,NA,0,0.977130541409432,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AP2M1,0.430548061144473,0.435617953488457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266108908739162,0.00973333698724416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APBB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.448410239443309,NA,NA,NA,-0.452506001165315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000102389938733896,NA,NA,NA,0.00108770112061962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APIP,NA,NA,NA,NA,0.262308489304748,NA,NA,NA,0.269948039381101,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483390878010011,NA,0.563346879918669,0.309365259364199,0.429004225732935,NA,0.349151671172059,NA,NA,NA,0.313709348302838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76175500039738e-06,NA,NA,NA,2.20846775818632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87532196379128e-05,NA,4.46029103907955e-05,0.00242078253198774,1.82559501004179e-05,NA,0.000158224244856335,NA,NA,NA,2.09778228874724e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APLP2,-0.301,NA,NA,NA,-0.374,-0.374,NA,NA,-0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.637,-0.3,-0.586,NA,-0.464,NA,-0.496,NA,-0.322,NA,-0.347,NA,NA,NA,-0.423,-0.443,NA,NA,-0.592,-0.565,-0.348,-0.336,-0.514,NA,-0.313,NA,-0.386,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0,NA
APPL2,NA,NA,NA,NA,-0.414851368714126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343931556225073,0.50279020328055,NA,NA,0.265327450810688,0.582102363411757,-0.387649567182143,-0.432444169889419,0.469863239461282,NA,-0.387678706018395,NA,0.536203699765001,-0.408761631313412,NA,NA,NA,NA,0.923870026755665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00288088527608954,6.91743194905941e-06,NA,NA,4.38181528685945e-06,5.9159437902071e-06,0.962766028056257,0.996225203410136,6.13274794539755e-05,NA,0.954589541843256,NA,0.000101807633661517,0.985091128119043
ARFIP1,NA,NA,NA,NA,NA,NA,NA,0.492905166204452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971048547103037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARHGAP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380858935023968,NA,0.298069129338489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309043942497701,0.31236977834611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50915980414534e-08,NA,1.78840014098165e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65067606163722e-07,5.12459241489722e-08,NA,NA,NA,NA,NA,NA,NA,NA
