,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
ASPH,0.763252478186361,0.0215053863922016,0.0117283267506,-0.012,0.181358991595183,0.0168812204088478,0.422135573492,-0.013,0.845767777737781,0.0284416147063687,0.122253556857644,0.0195333451972932
ASPM,0.653165265281,0.167,0.336271887964,0.168,0.386155271131,0.196,0.697707003348,0.2,NA,NA,NA,NA
ASPSCR1,0.0388409538401,-0.119,0.632332383794596,0.0377053611575348,0.776137405507815,0.0326194072627873,0.0149649788664,-0.147,0.80093457341,-0.089,0.932052311707107,0.0275992458459243
ASS1,0.915355300269611,0.0152593143335039,0.842384041436,-0.012,NA,NA,NA,NA,NA,NA,NA,NA
ASTE1,NA,NA,0.758282628263,0.068,NA,NA,NA,NA,NA,NA,NA,NA
ASXL1,0.722089024309578,0.0696616237489339,0.68063206029132,0.0869532602017817,0.865377547013676,0.0372118958922986,0.8744373392279,0.108824677909518,0.845767777737781,0.0417742025594385,0.88627091714063,0.0314503995120957
ATAD1,0.918598774909238,0.0146324797822379,0.843144315718348,0.0345870629025059,0.894015518064353,0.0298120337392503,NA,NA,0.845767777737781,0.0260594399953006,0.799606804381609,0.0141686597995276
ATAD2B,NA,NA,0.0111866783828,-0.011,0.0870305799056,0.146,NA,NA,0.238666797484,0.118,0.0269606453031,0.033
ATAD3A,0.926065142865383,0.0207114934032773,NA,NA,0.857078547597408,0.0410956419107351,NA,NA,NA,NA,NA,NA
ATAD3B,0.770416230962,0.022,NA,NA,0.812131950849901,0.111501115659998,NA,NA,NA,NA,NA,NA
ATAT1,0.855845680622416,0.129894317086866,0.470970429202,0.032,0.253113850859,-0.13,NA,NA,0.926963160748,0.042,0.0382306537702,0.184
ATE1,0.749318224946,0.132,0.60975248960997,0.0832409766964235,NA,NA,NA,NA,NA,NA,0.783393223211928,0.0772926027481697
ATF1,0.608545382915633,0.0359468848221113,0.424655908108756,0.0287537431942754,0.744004262816311,0.0351058424116928,0.8744373392279,0.0268471703883193,0.900662827070578,0.0220225582002123,0.899194916982624,0.0231543991630886
ATF2,0.941369978695475,0.020737546234207,0.72270731001974,0.0896880099162178,0.831580031209849,0.0373049947996947,0.219324974688,-0.154,NA,NA,0.743516998549725,0.0878981316860492
ATF6,0.000143342150349073,0.0870321570053593,4.74996753443076e-07,0.217761458661174,1.81758871525018e-06,0.217962848053226,0.91708839351838,0.0200945789855704,0.882264060727757,0.0307783156870892,0.922391449007507,0.0127178749586766
ATF6B,0.801944793488859,0.0275322306512527,0.688531342671746,0.0130721028834692,0.637952643734955,0.0237462837802689,NA,NA,0.752946863312949,0.0225475678721366,0.938984422643019,0.0184467397051369
ATF7,0.752839576544,0.0450892827122615,0.788974311167234,0.0230315926336996,0.553601913666566,0.0585837523406043,0.939349007308322,0.0225062382170226,0.845767777737781,0.0407406555567796,0.775865391320732,0.0521867440298508
ATF7IP,0.718770552850573,0.0879507435215558,NA,NA,0.894015518064353,0.0436579849551029,0.904822348920044,0.053479898739545,NA,NA,NA,NA
ATG101,NA,NA,0.795042416559932,0.0362423750460555,0.898874285249095,0.0245998010095245,0.0521907104236066,0.0112031486961341,0.913489044770492,0.0469796115712706,NA,NA
ATG12,0.640496204172,-0.127,0.312186191945514,0.0283151244252973,0.787906560650456,0.0140928743982967,NA,NA,0.870941738717135,0.0190726112686681,0.717719540518141,0.0524683688926903
ATG13,NA,NA,0.811786205578293,0.0358325025503596,0.553505547313,0.058,NA,NA,0.532035601577,-0.049,0.129701440777,0.032
ATG16L1,NA,NA,0.722711191637,-0.013,NA,NA,0.739618520803,0.047,0.859731641857861,0.0338165399748025,0.860677136682784,0.0107454477881212
ATG16L2,0.806227206719,-0.027,0.205382736723,-0.203,0.370367081621767,0.049009756168486,0.242271233806,-0.039,0.808698911489,0.189,0.693885977766844,0.116172612018915
ATG2A,0.949955351779192,0.0414017844618902,NA,NA,0.837590643947817,0.0369521708959529,NA,NA,0.937691493610437,0.0181596260148875,NA,NA
ATG2B,NA,NA,NA,NA,0.826003295709502,0.0182992798681643,NA,NA,NA,NA,NA,NA
ATG3,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0103445908341361,NA,NA,NA,NA
ATG4A,0.888833211313888,0.0232074426096859,0.709349695901345,0.0329168734911022,0.45407021438,-0.09,NA,NA,0.0583068429505939,0.00899190397556957,0.743800645401295,0.0530947145221033
ATG4B,0.642256501469355,0.0194475826717989,0.345982883914924,0.0194482122012213,0.3539054043252,0.0194468615425324,0.908503835932221,0.0144302168077395,0.220805915987,0.07,0.332256508314,0.054
ATG4D,NA,NA,0.577674240936,0.067,0.844922445293,-0.047,0.94460496054741,0.0818981297638421,0.414859986891,-0.158,NA,NA
ATG5,0.318517012973,-0.118,2.18103752771e-05,-0.278,3.55687945574e-08,-0.363,0.91837751399334,0.0285130168882305,NA,NA,0.684296037407184,0.119842085658483
ATG7,0.158692116749,0.033,0.043839628729,-0.22,0.502659693618851,0.0308413480525789,0.289044827865,0.029,0.779690334718,-0.041,0.685133858041358,0.0336389968850844
ATG9A,0.070079846941,0.044,0.357948834417,0.121,0.622253473704032,0.0396744681006883,NA,NA,0.86991167963,0.082,0.361490678604,-0.09
ATHL1,0.0629113928024752,0.00541642114455496,0.00777061974808,-0.229,0.0316315347663,-0.213,0.8744373392279,0.0298683546725376,0.875292901128187,0.0197693683964937,0.649280514409551,0.0298682360751999
ATIC,0.327158998629709,0.0337751859405928,0.740069215672227,0.0199255902083765,0.471816245384,-0.022,0.933683934668595,0.0166578635729501,0.928816341694075,0.0179827999600738,0.605770001552,0.019
ATL2,0.520902826070776,0.116142140642076,0.666783398242,-0.041,0.735648576909833,0.0807551347163221,NA,NA,NA,NA,NA,NA
ATL3,NA,NA,0.722012965709594,0.0629916092361232,0.492446829541,0.03,NA,NA,0.810629232185,-0.056,0.722701260372001,0.0228049669723876
ATM,0.772364339914248,0.0182110052152996,0.596909862545307,0.0182111040985707,0.58085527631618,0.0182110594266182,0.8744373392279,0.0182107934932675,0.896693194100854,0.0740046708746429,0.805845875017063,0.0182110679796126
ATMIN,NA,NA,NA,NA,NA,NA,0.91708839351838,0.0193381546528391,NA,NA,NA,NA
ATN1,0.82878326127332,0.0404488205958898,0.686166072786107,0.0298433104689629,0.860903925719085,0.0247555566795675,0.940516922118257,0.0193956832636849,0.845767777737781,0.0291799426391357,0.722001326010782,0.0366033126455195
ATOX1,NA,NA,0.17189874528,-0.016,NA,NA,NA,NA,NA,NA,NA,NA
ATP10A,0.438026916765,0.044,0.697357082051605,0.0484552315728019,0.433408132123297,0.0511399900414336,0.91708839351838,0.0226267246022869,0.845767777737781,0.0259751224498337,0.932052311707107,0.0170263679566133
ATP10D,NA,NA,0.737139737301972,0.0236741077061311,NA,NA,NA,NA,NA,NA,NA,NA
ATP11B,0.719962546483,0.021,3.04162514454e-07,0.092,1.05124140685e-11,0.119,NA,NA,NA,NA,0.861616914715159,0.0241014056590615
ATP11C,NA,NA,0.719986185920523,0.0874845235096557,0.898874285249095,0.0452065776722773,NA,NA,NA,NA,0.611028823371196,0.0584425471483673
ATP13A1,0.0265617573158,0.038,0.199153209872797,0.121976744762342,0.0938832386209,-0.025,0.668057746573,0.018,0.703360534741,0.019,0.0169981095379,0.035
ATP13A2,NA,NA,0.909622142034848,0.037315571995714,0.734323256704,0.011,NA,NA,0.937159409671517,0.13779363015129,NA,NA
ATP13A3,0.606065971917578,0.0126188505868097,0.582128580905847,0.0251475869109209,0.2091115204319,0.0892145933008597,0.91708839351838,0.0524635747506832,0.946366106085525,0.0496214612895657,0.726127517294363,0.0480879004722878
ATP1B3,0.87389086136782,0.0213290600285649,NA,NA,NA,NA,0.8744373392279,0.0512605893020366,NA,NA,NA,NA
ATP23,0.81756512866295,0.106614483438433,0.947282160596038,0.028641156542165,0.885336100511162,0.0637692047708174,NA,NA,NA,NA,0.578231680603286,0.134935110177278
ATP2A2,0.0619282254624,-0.228,NA,NA,0.00484801597721,-0.321,0.196143295062,-0.061,0.0981404929989,-0.298,0.00701768382523,-0.349
ATP2B1,NA,NA,NA,NA,NA,NA,0.930368299314237,0.019605253667389,NA,NA,NA,NA
ATP2B4,0.948784649370223,0.019078532813372,0.566796280104583,0.0388217232036813,0.536988138615862,0.0490380195752331,0.8744373392279,0.0206561871120381,0.859731641857861,0.0295548025947175,0.731433115013048,0.0318273138580569
ATP2C1,0.856879157261616,0.0403129492404831,0.183744562366,0.165,0.0804036741093888,0.0275354783824993,0.939479900269432,0.0224427504800359,NA,NA,NA,NA
ATP5A1,NA,NA,NA,NA,0.0909611914597,-0.035,NA,NA,NA,NA,0.94700077438,-0.021
ATP5B,NA,NA,NA,NA,NA,NA,0.880044017290265,0.0192409763310913,NA,NA,NA,NA
ATP5C1,0.763252478186361,0.0197993692949944,0.222693406929797,0.0524842963356994,0.1820604734813,0.0605183090718008,0.8744373392279,0.0472982715998327,NA,NA,0.698805351098749,0.0445549559000074
ATP5D,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0181783697805012,NA,NA,NA,NA
ATP5F1,NA,NA,0.68063206029132,-0.0139338148042998,NA,NA,NA,NA,NA,NA,0.936346333717322,0.0212844471295517
ATP5I,NA,NA,NA,NA,0.526219101814448,0.0137197302615458,NA,NA,0.892804698830776,0.0174818548139182,NA,NA
ATP5J,0.921823542332547,0.0185481431715716,0.257169798404856,0.0428604350678914,0.781867852321341,0.0111352725140819,0.8744373392279,0.019816040718692,NA,NA,0.88627091714063,0.0188046845324406
ATP5J2,NA,NA,0.0646448302928999,0.0461735145774545,0.048498688692225,0.043093398068222,0.11938324913458,0.0219656526157095,NA,NA,0.943836590515809,0.0102275741668022
ATP5J2-PTCD1,NA,NA,NA,NA,0.884459232158279,0.0259312559081533,NA,NA,NA,NA,NA,NA
ATP5O,0.763252478186361,0.0293953458015884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP5S,0.129427360419,-0.213,NA,NA,NA,NA,NA,NA,NA,NA,0.107391251207,-0.098
ATP5SL,0.674902689294,0.026,NA,NA,NA,NA,NA,NA,0.586415818047,-0.031,0.766000636472112,0.0829155991934694
ATP6AP2,0.900077431372,0.016,NA,NA,0.0388501666434,0.355,0.944457171716825,0.0237111193431869,NA,NA,0.218721705511,-0.253
ATP6V0A1,0.717535545419081,0.0496413324038879,0.568861338846,-0.103,0.656143904776562,0.0418953766405867,0.8744373392279,0.122105238598022,0.845767777737781,0.0561349018368786,0.616386733914,0.135
ATP6V0A2,0.924981902357628,0.0799245018616683,0.899011614312412,0.0517778830017173,0.24524398425,0.127,0.436277161138,0.127,0.941270693982511,0.0986489214663719,0.357443430932,0.127
ATP6V0B,0.0847100426267,-0.033,0.736476826373,-0.018,0.0316315347663,-0.034,NA,NA,NA,NA,0.0397123312443,-0.036
ATP6V0E2,0.690473616283,0.075,0.0913850379749,0.138,0.032731340023,0.161,0.908837887041164,0.0322860242777793,NA,NA,0.810784977337,0.068
ATP6V1B2,0.125817741583946,0.0120072451111152,0.00388403009829941,0.0351701992348475,0.00473315315431944,0.0404474034811504,NA,NA,NA,NA,NA,NA
ATP6V1C1,NA,NA,NA,NA,0.73082695964687,0.0218439524017146,0.91708839351838,0.0150224801230887,NA,NA,NA,NA
ATP6V1D,0.652663396972174,0.0505609071208605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP6V1E1,NA,NA,0.543728713323818,0.0269945959892239,0.724471119373728,0.0280966348765991,0.8744373392279,0.0538439979970508,0.937159409671517,0.0384070519515074,0.638224627159065,0.0490408722698273
ATP6V1G1,0.936996967360845,0.0255832332339725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP6V1G2-DDX39B,0.0538928583834564,0.00967110527808073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP6V1H,0.841513877530403,0.0240114171932167,0.564007628289,0.021,0.394999460836,-0.033,0.904822348920044,0.052829158776515,0.845767777737781,0.0728309174535389,NA,NA
ATP7B,0.0827088450289,0.273,0.780086824542,0.285,0.0502036641006,0.308,NA,NA,0.0886565192538,0.341,NA,NA
ATP8B1,0.129427360419,0.069,0.22174895056095,0.118310574992621,0.725803031112599,0.0879763543080338,0.878874343988702,0.0103735818456879,0.878006270556399,0.0607672980664946,0.729452123140355,0.0732426194471268
ATP8B2,0.672470956699737,-0.0114927226674409,0.632332383794596,0.0274256673967093,NA,NA,0.623562276510671,0.0122077995018919,0.937159409671517,0.017019400196482,0.947506923886426,-0.016759448343867
ATP9B,0.763252478186361,0.109969159145863,0.0796482099535,0.142,0.903261489034679,0.0482466893962085,0.91837751399334,0.0975934774728867,NA,NA,NA,NA
ATPAF1,0.763252478186361,0.0289135262929919,0.353930345570972,0.0674752277824365,0.88614320704837,0.0389840253728598,0.8744373392279,0.0907354480129071,NA,NA,0.860677136682784,0.031957699461354
ATPAF2,0.93268259547179,0.0542014666886297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATR,NA,NA,0.905395229789032,0.0416281849013962,0.735648576909833,0.0415234869440197,NA,NA,0.931906255048546,0.0875098644645488,0.736034268869303,0.121149795013863
ATRAID,NA,NA,0.456551346928858,0.0395844372208628,0.889721009024284,0.0126285665329637,NA,NA,NA,NA,0.917754295138598,0.0223616353952241
ATRIP,NA,NA,NA,NA,0.510946081282,0.095,NA,NA,NA,NA,NA,NA
ATRN,0.767658274757877,0.0740030126015966,0.300835576436,0.088,0.545694441286368,0.0843008000668218,NA,NA,NA,NA,0.88627091714063,0.0534950205981303
ATRX,0.287576371481,0.025,0.141566070069,0.1,0.670229421154074,0.164785954748944,0.504856788893,0.14,0.913489044770492,0.0731733369463365,0.741202979866708,0.0184442003059607
ATXN1,0.931143709732865,0.0378007843057331,0.63153770808117,0.0229450722050415,0.761553685554134,0.0185263951263948,0.8744373392279,0.0229443796355254,0.854348787999851,0.0229441006625054,0.110611684224,-0.078
ATXN10,0.767658274757877,0.0162243910840126,NA,NA,NA,NA,0.91708839351838,0.0400348747070255,NA,NA,NA,NA
ATXN2,0.381058338815,0.054,0.900194221132458,0.0543511512646307,0.629591164201022,0.0802738378283941,NA,NA,NA,NA,0.773924616539778,0.0381544128550265
ATXN2L,0.440905469175,0.077,0.192937742439,-0.113,0.347226435585,-0.206,0.430446879028,-0.105,0.845767777737781,0.0861427738798642,0.722701260372001,0.106624353239492
ATXN3,0.730224932860793,0.0543654160534183,0.862246743512466,0.0777578877007579,0.749600781408,-0.071,0.91708839351838,0.0474721851406837,0.00855320449209,-0.141,0.318439740065,-0.109
ATXN7,0.544130882342,0.139,NA,NA,NA,NA,0.930430913974,0.153,NA,NA,0.266912215948,0.227
ATXN7L1,NA,NA,0.335742652417,-0.069,0.593679237272,-0.028,0.943715703654916,0.0939295854730416,0.845767777737781,0.0902882358041304,0.929061400785753,0.0531002029863279
ATXN7L2,NA,NA,0.547034229018,-0.093,NA,NA,NA,NA,NA,NA,NA,NA
ATXN7L3,0.759015222541959,0.0105076807239559,0.68063206029132,0.0299898114284434,0.637952643734955,0.0335660156267346,0.900954567372799,0.033776782762512,0.822082553427257,0.0733053475403081,0.742472437755689,0.0199496584899291
AUH,0.872078903002472,0.101908297540004,0.872496849534037,0.0706699550708272,0.0645049554962085,0.0722989231751537,0.8744373392279,0.165699253689715,0.89202660300505,0.0273345204754099,0.920905531636477,0.0597109390439944
AUP1,0.872078903002472,0.0265097387769037,0.0307282796557,0.059,0.0944402872106,-0.022,0.908503835932221,0.044614369584643,0.937691493610437,0.0377474327892369,0.326525359328,0.046
AURKA,0.724623192514961,0.0762093118521978,NA,NA,0.1711536358,-0.191,NA,NA,0.858739238033243,0.124450950525426,NA,NA
AURKAIP1,NA,NA,0.856285906108925,0.019979779947931,0.899229535257576,0.0100772801187602,NA,NA,NA,NA,0.936239642455708,0.0135008628210356
AURKB,0.898664852165494,0.102966838240904,0.399101746770544,0.160006076552409,0.290204757867376,0.0921868193607792,NA,NA,0.845767777737781,0.139136823463995,0.806793665385,0.08939624040257
AUTS2,NA,NA,NA,NA,0.899229535257576,0.0558920193178715,0.936803359185882,0.0559496888505455,0.938497161070439,0.120974871848787,NA,NA
AVL9,0.934935917305665,0.0548923741293111,0.109597629084,-0.226,0.881343262308263,0.045378395918693,0.426418914162,-0.068,NA,NA,0.929061400785753,0.016672162316165
AVPI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904462005591777,0.0138220601879259
AXIN1,0,0.527,0,0.726,0,0.639,0.8028532344,-0.019,0.00684846879471,0.229,3.04737059621e-08,0.378
AXL,0.230171697548,-0.02,0.0674462892195,-0.022,0.0899246311360834,0.0601748366138323,0.933683934668595,0.0275644455695199,NA,NA,0.0456606503395,-0.023
AZI2,0.874590824729473,0.0529490874978904,0.886854679012656,0.0113771793248493,0.447971598195875,0.0260002877414752,NA,NA,0.937691493610437,0.0497672901376998,0.630947478643524,0.0807642523135462
AZIN1,0.767696115705646,0.0331416406864053,0.562477604977174,0.0215679218325754,0.722288373447,0.0172554873248147,0.8744373392279,0.0215344685503556,NA,NA,0.936134119260159,0.0567051340524282
AZIN2,0.886245241801,-0.23,NA,NA,0.000188306143945,-0.281,NA,NA,0.0469617662775,0.376,0.00585622178719,-0.27
B3GALNT1,0.699369238369554,0.0763686925667125,0.664864540928,0.088,0.211332708624,0.193,0.390478835322,0.187,0.100230572131738,0.142409263570513,0.917754295138598,0.139644802989337
B3GALNT2,NA,NA,0.788974311167234,0.0657847071084733,0.565848527517049,0.109588909162506,0.8744373392279,0.087575218537073,NA,NA,NA,NA
B3GAT3,NA,NA,0.738763715902223,0.0506518379036722,NA,NA,NA,NA,NA,NA,NA,NA
B4GALT2,0.94127114245603,0.0282139209737083,0.509187135324785,0.0852766877457468,0.862573980011145,0.061133413978743,NA,NA,NA,NA,NA,NA
B4GALT3,0.568751573702,0.037,0.252794351121,0.031,0.85089070961858,0.0227833152947943,NA,NA,0.377421192382,0.038,0.228288145824,0.041
B4GALT4,NA,NA,0.223412969893,0.041,0.192082322689,-0.063,0.8744373392279,0.112724417662792,NA,NA,0.722001326010782,0.0276878091422579
B4GALT7,0.767696115705646,0.0474266363520799,0.811786205578293,0.0590550725258848,0.739679081706294,0.0720239831565147,0.926681267401119,0.0752928728693604,NA,NA,0.904370069473842,0.0529003874497672
B9D1,0.942761357070573,0.0389245081133066,0.632332383794596,0.0542569031749007,0.610559064203373,0.0980972678653883,0.8744373392279,0.0513598854390199,NA,NA,0.78656743150671,0.079622007731469
BAALC,NA,NA,NA,NA,0.934099868531608,0.0179296499964023,NA,NA,NA,NA,0.929579448439164,0.036745614360606
BABAM1,0.721068149918332,-0.0129765635735277,0.49070551134,-0.013,0.505156477981132,0.0348586758381216,0.946756034830281,0.0193949248957593,0.595559429861,-0.014,0.761992341027,-0.017
BACE1,NA,NA,0.790260175366073,0.0221483766862768,NA,NA,0.8744373392279,0.0490835179822632,NA,NA,NA,NA
BACE2,0.763252478186361,0.0568550733801173,0.885137982955391,0.0152483007930814,NA,NA,0.911729190054187,0.0670368949791385,NA,NA,NA,NA
BACH1,0.763252478186361,0.0636137517872066,0.344587524974636,0.0552479932330171,0.0265260561491258,0.10676479774078,0.8744373392279,0.0406797950005467,0.900432146044779,0.0344006052792588,0.750834649751938,0.111770844603121
BAG1,0.763252478186361,0.0100997671529421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAG3,0.798922264901789,0.0271793037387259,0.600671428250719,0.0595986824585417,0.364803988201883,0.0787960131809089,0.8744373392279,0.0945470267365108,NA,NA,NA,NA
BAG4,NA,NA,0.906261316442299,0.0394214532518488,0.821729981447983,0.0535344127066918,NA,NA,NA,NA,0.871851161397742,0.114455222356363
BAG5,0.668910201228457,0.0819655023452167,NA,NA,0.930812034293295,0.0136613908114226,0.8744373392279,0.102455067131375,NA,NA,0.936239642455708,0.0165087558861203
BAG6,0.797614125147,0.061,0.103502512626,0.086,0.106229486407,0.085,NA,NA,0.859432007296,-0.087,0.673279350813354,0.0497550032590114
BAHD1,NA,NA,NA,NA,0.884007323186619,0.0529091121488087,NA,NA,0.884857900218549,0.109632150561199,NA,NA
BAIAP2,0.526236223639914,0.0239046091733085,1.00220752318e-05,0.151,3.01294746806e-07,0.223,0.8744373392279,0.0637070346857457,0.896333172401034,0.0601498549979581,0.656843747896,0.065
BANF1,NA,NA,0.0250773563105,0.071,0.705533478165258,0.0104798116827984,NA,NA,NA,NA,NA,NA
BANP,0.681776914651801,0.0586537698795981,0.0815460513016,0.324,0.847799655751073,0.0358695668190934,NA,NA,NA,NA,0.876267674892,0.199
BAP1,0.767696115705646,0.0142483087477734,0.478168632154,-0.229,0.738512099376,-0.101,0.8744373392279,0.0406260458726634,0.0264671578976,0.291,0.917754295138598,0.0124741254775911
BAX,NA,NA,0.754761553194,0.014,0.194843314722,0.039,NA,NA,0.801467820864954,0.0448131352591837,0.607873097492,0.036
BAZ1A,0.875630185205564,0.0752383948532946,0.909094810528845,0.014231881684246,0.51416418458826,0.0758245406782271,0.889922466420192,0.0312179284790245,0.937691493610437,0.129045212372155,0.228288145824,-0.143
BAZ1B,NA,NA,0.819234099541958,0.0152313045438706,NA,NA,0.924191685251867,0.042138601024596,NA,NA,NA,NA
BAZ2A,0.763252478186361,0.0503943285341698,0.40137218465,-0.258,0.06461679915,-0.067,0.845491221479,-0.038,0.845767777737781,0.0632131512311211,0.715369491652354,0.0581201028251531
BAZ2B,NA,NA,0.37989477310342,0.111947478139229,0.788295101118,-0.15,NA,NA,NA,NA,0.917754295138598,0.0682064665332665
BBC3,0.904759415477624,0.0534359465286276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBIP1,0.843819449599,0.021,0.906261316442299,0.0327871505802845,0.926290251388278,0.0222758047477705,NA,NA,NA,NA,NA,NA
BBOF1,0.605925668095,-0.241,0.558906436416728,0.16105541752139,0.48006908605656,0.0731053045634317,0.607837575039,-0.239,NA,NA,NA,NA
BBS1,0.763252478186361,0.0429154893787093,0.181512857928,-0.019,0.627048088581,0.021,0.728790575401,0.027,0.845767777737781,0.0551624145958836,0.67594423608,-0.018
