"Gene.Name","Index1_iPSC-1755497-3x_log2FoldChange","Index1_padj","Index2_iPSC-1949634-3x_log2FoldChange","Index2_padj","Index3_iPSC-2006152-3x_log2FoldChange","Index3_padj","Index4_iPSC-2059811-3x_log2FoldChange","Index4_padj","Index5_iPSC-2060573-3x_log2FoldChange","Index5_padj","Index6_iPSC-2060884-3x_log2FoldChange","Index6_padj","Index7_iPSC-2070692-3x_log2FoldChange","Index7_padj","Index8_iPSC-2135644-3x_log2FoldChange","Index8_padj","Index9_iPSC-2136770-3x_log2FoldChange","Index9_padj"
"AC100803.3",NA,NA,-1.99727482896678,0.000670811260780529,NA,NA,NA,NA,NA,NA,-2.72555948330495,1.83548972407923e-05,NA,NA,NA,NA,NA,NA
"AC104257.1",NA,NA,-1.73280639627525,1.78537234422199e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC104452.1",NA,NA,-1.64004276922738,0.000128818239756081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC104758.2",NA,NA,-0.785245432233689,0.0343845378570106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC105383.1",NA,NA,-1.93948851850511,0.0454592388782803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC106743.1",NA,NA,-1.23256616027717,0.00556757201540528,NA,NA,NA,NA,NA,NA,-1.5567789217897,0.00103357009675142,NA,NA,NA,NA,NA,NA
"AC106864.1",NA,NA,-0.957319713350831,3.1945215014373e-05,NA,NA,NA,NA,NA,NA,-1.19699062307978,3.00542096895958e-07,NA,NA,NA,NA,NA,NA
"AC106875.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10558963417443,0.00103699127063679,NA,NA,NA,NA,NA,NA
"AC107918.4",NA,NA,-1.69003158313746,0.000269907733302003,NA,NA,-1.38799197644079,0.0147327883426526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC108134.3",NA,NA,-1.29808155411285,0.00107462979991527,NA,NA,NA,NA,NA,NA,-0.911429920216689,0.0303797760495427,NA,NA,NA,NA,NA,NA
"AC108519.1",NA,NA,-1.01447085708456,3.76289678778598e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC109347.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.605426857032095,0.0136455772622089,NA,NA,NA,NA,NA,NA
"AC112777.1",NA,NA,-0.601512448560376,7.14293681516273e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC116351.1",NA,NA,-1.13325058725545,0.00234443302823371,NA,NA,NA,NA,-1.08558258222963,0.0137771630022627,-1.33456010752551,0.000720982560663448,NA,NA,NA,NA,NA,NA
"AC116913.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21266485989999,0.00189479704960106,NA,NA,NA,NA,NA,NA
"AC119673.3",NA,NA,-1.24652516574255,5.28508705765819e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC122688.3",NA,NA,-1.05756891068677,0.0272773828320324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC124016.2",NA,NA,-1.02213625105613,0.000708975781372792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC124312.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04602294698575,0.00577541539093922,NA,NA,NA,NA,NA,NA
"AC125437.1",NA,NA,-0.968665859157644,0.0290602410769527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC126474.1",NA,NA,-4.28848650334155,1.17731591589411e-10,NA,NA,-1.55588962172275,0.00104826681908329,-1.25530848043988,0.00913095439395322,-1.82532987907108,2.8689014771824e-05,-1.12456553462362,0.0274712257928073,NA,NA,-1.26506901608717,0.0324627188351826
"AC126474.2",NA,NA,-0.893115318637547,3.12955439173487e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC126755.3",NA,NA,-1.28489811634825,0.000813492919653872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC130466.1",NA,NA,-1.49297210102526,7.06561074869444e-06,NA,NA,NA,NA,NA,NA,-1.15131529221472,0.000589308623819879,NA,NA,NA,NA,NA,NA
"AC136297.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09637787708134,0.0394277936975864,NA,NA,NA,NA,NA,NA
"AC138904.1",NA,NA,-1.60987298513931,1.16428563498513e-19,NA,NA,NA,NA,NA,NA,-0.899368612707502,3.10113114626485e-07,NA,NA,NA,NA,NA,NA
"AC138932.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52119893607791,0.0056115589565842,NA,NA,NA,NA,NA,NA
"AC139769.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31282212539126,0.00302818263081836,NA,NA,NA,NA,NA,NA
"AC144652.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.852719366352495,0.000841714359708926,NA,NA,NA,NA,NA,NA
"AC148477.4",NA,NA,-1.06518790707265,0.0398428732338582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC156455.1",NA,NA,-0.956796770704057,0.0447268476587839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC232271.3",NA,NA,-0.643644454483489,0.0443530559880807,NA,NA,NA,NA,NA,NA,-1.14181215410222,0.000755456627287679,NA,NA,NA,NA,NA,NA
"AC233280.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62215911787039,0.0238905219680896,NA,NA,NA,NA,NA,NA
"AC239800.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26026110285363,0.00950274885946373,NA,NA,NA,NA
"AC244033.2",NA,NA,-0.877200853559512,0.000179969765614304,NA,NA,-0.625162752345885,0.0338483852210353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC244153.1",NA,NA,-0.630727469839835,0.00231543515840052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC244517.6",NA,NA,-5.41648247669476,0.000119158391479784,NA,NA,NA,NA,NA,NA,NA,NA,-4.50496149543048,0.00983680865324699,NA,NA,NA,NA
"AC245297.1",NA,NA,-2.17401030150407,0.00969604611048906,NA,NA,NA,NA,-2.02796952377755,0.0375103960835926,NA,NA,NA,NA,NA,NA,NA,NA
"ACACA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.934259507771135,1.05211667881077e-08,NA,NA,NA,NA,NA,NA
"ACADS",NA,NA,-0.984891121206462,7.68163125426995e-06,NA,NA,NA,NA,-0.596876254032258,0.0342223753561585,-1.14507294902676,3.38559959387494e-07,-0.718921218337189,0.0078333020496723,NA,NA,NA,NA
"ACAP1",NA,NA,NA,NA,NA,NA,NA,NA,-0.635813447682518,0.00690629098569402,-1.0935209826312,1.61312261160153e-08,NA,NA,NA,NA,NA,NA
"ACBD4",NA,NA,-1.06635169955103,0.000175151951473945,NA,NA,NA,NA,NA,NA,-0.981819421570943,0.000880429736120561,NA,NA,NA,NA,NA,NA
"ACE",NA,NA,-0.672995733901106,0.000374979151965447,NA,NA,NA,NA,NA,NA,-0.733317362823104,0.000177303136925481,NA,NA,NA,NA,NA,NA
"ACER3",NA,NA,-1.42318087927427,2.86287727969083e-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACOT11",NA,NA,-0.605627804682766,3.30029950414843e-06,NA,NA,NA,NA,NA,NA,-0.801100106438721,1.76165632731257e-09,NA,NA,NA,NA,NA,NA
"ACOT4",NA,NA,-0.785623550841948,0.00271066132593659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACOX2",NA,NA,-0.71805967765356,0.0124478552423504,NA,NA,NA,NA,NA,NA,-1.24546051790915,3.65187101056211e-05,NA,NA,NA,NA,NA,NA
"ACRBP",NA,NA,-1.62378523646968,0.0253590061405661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACSBG1",NA,NA,-1.23021781572208,1.16408820319247e-12,NA,NA,-0.662302446769702,0.00110046034800478,-1.03888100529495,1.06825786090835e-08,-1.39217052162966,4.84433452668958e-15,-1.05340135526288,8.86160251925939e-09,-0.741621928611469,0.000398785242689465,-0.684778963089935,0.00184143592999042
"ACSL1",NA,NA,-1.20387869838908,1.61499472266505e-25,NA,NA,-0.585497550723921,4.42960089580867e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACSS2",NA,NA,-1.88950892936207,1.22081253810532e-18,NA,NA,-0.878693614664559,0.000827896636653805,-0.766630244806472,0.00407685908029856,-1.38384132794533,3.24391280560388e-10,-0.874019609588093,0.000708831218345512,NA,NA,NA,NA
"ACSS3",NA,NA,-0.991222079055683,1.43456680846096e-40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTL6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.618887386529503,0.00264290310415939,NA,NA,NA,NA,NA,NA
"ACTL8",NA,NA,-0.769546566201301,2.75283362356868e-05,NA,NA,NA,NA,-0.828290646897248,4.05567033105841e-05,-1.08816980664446,5.31169247271267e-09,NA,NA,NA,NA,NA,NA
"ACTN3",NA,NA,-0.889139163263588,4.74707633448814e-10,NA,NA,NA,NA,-0.645803542850818,5.91208865591244e-05,-1.21217336011844,4.87834236529407e-17,NA,NA,NA,NA,NA,NA
"ACVR2B.AS1",NA,NA,-1.0494997183427,3.921038204861e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.606763633638539,1.41002723153609e-11,NA,NA,NA,NA,NA,NA
"ADAL",NA,NA,-2.14191946278553,7.35259384142856e-94,NA,NA,NA,NA,-2.02739410028236,1.12117478349079e-86,-2.09438295059953,4.33912169511929e-88,-1.49681214949302,1.47776420110066e-50,-0.988773721662648,7.72722867937454e-23,-0.762703471623183,1.5770652093938e-13
"ADAM12",NA,NA,-2.4419896840884,1.42505847327172e-08,NA,NA,NA,NA,NA,NA,-1.11717235389381,0.00671477991164889,NA,NA,NA,NA,NA,NA
"ADAM22",NA,NA,-1.0249946410742,0.000373606622939431,NA,NA,NA,NA,NA,NA,-1.42799997753728,5.56799278832311e-07,NA,NA,NA,NA,NA,NA
"ADAMTS14",NA,NA,-2.35045951889532,3.74138277883999e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTS15",NA,NA,-0.92048508488906,1.81807721082585e-06,NA,NA,NA,NA,NA,NA,-0.670205726637834,0.000983330338893707,NA,NA,NA,NA,NA,NA
"ADAMTS16",NA,NA,-1.6693697030676,3.93727217159007e-17,NA,NA,NA,NA,NA,NA,-0.687069080195744,0.00141233883203639,NA,NA,NA,NA,NA,NA
"ADAMTS17",NA,NA,-1.78200026660852,8.98103755714431e-18,NA,NA,-0.750054079606555,0.00141491095547787,-0.711876633964537,0.00219997146352184,-0.99096484120488,1.33756974768613e-06,-0.778974836346669,0.000717626873261651,NA,NA,NA,NA
"ADAMTS19",NA,NA,-2.50418923394666,5.0623964411145e-05,NA,NA,NA,NA,-2.68822369991065,9.0351541300589e-05,-2.72553451427318,1.36561378829135e-05,-2.50025077181838,0.000408323660124947,-2.04142482015574,0.0186079717642935,NA,NA
"ADAMTS19.AS1",NA,NA,-0.990799349294609,0.00278233096502321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTS20",NA,NA,-1.06646815175625,3.63024310172226e-06,NA,NA,NA,NA,NA,NA,-0.663978392890409,0.00771111831988048,NA,NA,NA,NA,NA,NA
"ADAMTS4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.813972194281184,0.000621474466498596,NA,NA,NA,NA,NA,NA
"ADAMTS5",NA,NA,-1.05321439457694,0.000497508154855799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTS7",NA,NA,-0.585790295156531,0.000703725803948607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTS8",NA,NA,-0.735415295879073,9.47339383599311e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTSL2",NA,NA,-0.781661126627623,0.0108104435510543,NA,NA,NA,NA,NA,NA,-0.646746321208986,0.0494718591776952,NA,NA,NA,NA,NA,NA
"ADAP1",NA,NA,-0.597034337279468,0.0253215839322805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADARB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.648098338386819,0.0152407422028211,NA,NA,NA,NA,NA,NA
"ADAT1",NA,NA,-1.32211356366659,1.361236107501e-92,NA,NA,NA,NA,-0.691964760307873,3.83690108291264e-28,-0.723222168379028,4.00180156000801e-30,-0.643444728553317,3.49071194906713e-24,NA,NA,NA,NA
"ADCY2",NA,NA,-0.984880874549481,2.48281511024634e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADCY5",NA,NA,-0.836282007044627,3.72341743101721e-20,NA,NA,NA,NA,NA,NA,-0.62753471201825,1.5109195866946e-11,NA,NA,NA,NA,NA,NA
"ADCY7",NA,NA,-1.42114812640054,3.54689694380897e-08,NA,NA,-0.670265991418675,0.0429500556814989,-0.860331307815741,0.00344565912745718,-1.49729638419417,2.1165300302061e-08,-0.743397123831441,0.0178281694780001,NA,NA,NA,NA
"ADCY8",NA,NA,-2.35880001932776,1.66940068414095e-10,NA,NA,NA,NA,-0.998513893712593,0.0167154663875193,-1.80413998725219,6.36819631890858e-07,NA,NA,NA,NA,NA,NA
"ADCYAP1R1",NA,NA,-1.14464046980384,7.33105599055118e-43,NA,NA,NA,NA,NA,NA,-0.860565839919251,2.22379388966736e-24,NA,NA,NA,NA,NA,NA
"ADD1",NA,NA,-1.94121500984952,7.49744477076988e-49,NA,NA,NA,NA,NA,NA,-0.587447978970268,4.79108539419184e-05,NA,NA,NA,NA,NA,NA
"ADD2",NA,NA,-1.65492994771972,7.09723170538782e-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADGRA1",NA,NA,-1.33112336778361,0.0410998333153837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADGRA2",NA,NA,-2.02095817582995,6.55518449552685e-09,NA,NA,NA,NA,NA,NA,-1.09587646562902,0.00204744122823766,NA,NA,NA,NA,NA,NA
"ADGRB3",NA,NA,-0.803735909219886,0.0110284106588522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADGRE5",NA,NA,-1.13190950864295,0.000114754606480818,NA,NA,NA,NA,NA,NA,-0.899914013229045,0.00357437680975841,NA,NA,NA,NA,NA,NA
"ADGRG1",NA,NA,-0.644375646312386,0.00359493574399326,NA,NA,-0.72221834499955,0.00611809862195672,-0.836383188346183,0.000757909701853634,-1.27250342059817,3.57811099477129e-08,-0.699168949724214,0.00839412763365508,NA,NA,NA,NA
"ADGRL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.873341648454413,1.47093300002128e-17,NA,NA,NA,NA,NA,NA
"ADI1",NA,NA,-1.41992003898128,3.69756820615286e-28,NA,NA,NA,NA,NA,NA,-0.596981959267951,1.70467470275013e-05,NA,NA,NA,NA,NA,NA
"ADIRF.AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22725589493508,0.00914669196091273,NA,NA,NA,NA,NA,NA
"ADNP.AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.987463556666473,0.00425640978805434,NA,NA,NA,NA,NA,NA
"ADORA2A",NA,NA,-0.681265532580536,0.00339438977483943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADORA2B",NA,NA,-1.01944977163939,3.42239069317607e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADPRH",NA,NA,-0.763536909061553,8.40393495339573e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADRA1D",NA,NA,-1.38036514492972,0.000445824118342282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADRA2A",NA,NA,-1.09360198817481,7.62263699700753e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADRA2B",NA,NA,-0.773096823645789,3.56441582969791e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADSS1",NA,NA,-0.728014549551863,0.000384858969333219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AF064860.2",NA,NA,-1.76736779030585,4.52967898750003e-11,NA,NA,NA,NA,NA,NA,-0.926181670016236,0.000356213953838381,NA,NA,NA,NA,NA,NA
"AF274853.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25456044372705,0.00860553917416877,NA,NA,NA,NA,NA,NA
"AFAP1",NA,NA,-0.588191112669731,1.02175195417738e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFDN.DT",NA,NA,-1.00879470620606,0.000693913248658307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFMID",NA,NA,NA,NA,NA,NA,NA,NA,-0.590656686986829,0.00306172291363771,-0.719388581575093,2.76996632369901e-05,NA,NA,NA,NA,NA,NA
"AGBL3",NA,NA,-0.799662093651449,0.000588855179198752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGGF1",NA,NA,-2.08329544822802,6.39070676402238e-14,NA,NA,NA,NA,-1.45615791224381,2.39104269004347e-06,-0.951230202524517,0.00178619100270897,NA,NA,NA,NA,NA,NA
"AGK",NA,NA,-2.07298609532752,1.11927937489819e-26,NA,NA,-0.742121360832223,0.00262868367695594,-0.641142730129743,0.0106832204159299,-1.06838195518066,1.5512505791646e-07,-0.632056987437388,0.014270193677742,NA,NA,NA,NA
"AGMAT",NA,NA,-3.64221079672272,9.68129167519581e-86,NA,NA,-1.14307050781049,1.80162916714882e-11,NA,NA,NA,NA,-0.59542362014525,0.00271951126958514,NA,NA,-0.727801441615568,0.000274517854956724
"AGPS",NA,NA,-2.426667078465,9.63627743990039e-101,NA,NA,NA,NA,-1.1794890978449,1.33645380370545e-23,-2.20421153548216,1.15567845189217e-82,-1.01926373758984,1.75253340394851e-17,NA,NA,NA,NA
"AHCYL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26342275105898,2.39675923398361e-15,NA,NA,NA,NA,NA,NA
"AHNAK2",NA,NA,-1.62235566552003,1.36729034611624e-08,NA,NA,NA,NA,-0.893829781574991,0.00825093752505701,-1.26921843750439,1.3405499905335e-05,-0.973431397129762,0.00383801914118601,NA,NA,NA,NA
"AIFM1",NA,NA,-1.53304138671667,6.06007780901998e-123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIM2",NA,NA,-0.917896057992407,0.000307116765034655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJAP1",NA,NA,-1.26380607335857,2.50576936593065e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK3P3",NA,NA,-1.33239791942489,0.000575137079926841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.909757653674054,2.41327575832648e-07,NA,NA,NA,NA,NA,NA
"AK7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595983778519899,0.0299138942163671,NA,NA,NA,NA
"AK8",NA,NA,-1.6793135584524,0.0331882751724127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK9",NA,NA,-0.87492606607879,1.09088114545138e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP7",NA,NA,-0.850582847901299,3.46762373909826e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKIP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.70975973769849,3.45287333860439e-05,NA,NA,NA,NA
"AKR1A1",NA,NA,-0.649538615448895,0.000215999778325367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1E2",NA,NA,-0.871888196192751,0.00171388773486284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL008718.2",NA,NA,NA,NA,NA,NA,-3.89923484963891,0.0485345702470824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL021395.1",NA,NA,-2.93870878045445,0.0204463677757247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL021408.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.973741475513641,0.0380294317737373,NA,NA,NA,NA,NA,NA
"AL021707.2",NA,NA,-0.794798772634903,0.0126948543068497,NA,NA,NA,NA,NA,NA,-1.01381026706328,0.00241647170358889,NA,NA,NA,NA,NA,NA
"AL021807.1",NA,NA,-1.00657328630623,0.00578652636609133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL022318.4",NA,NA,-1.2246497565881,0.0169396530734628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL023806.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10187603865525,0.014574265183179,NA,NA,NA,NA,NA,NA
"AL031009.1",NA,NA,-1.13358814478681,0.0280693763578317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL035530.2",NA,NA,-1.49227194849396,0.00301014835802321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL049838.1",NA,NA,-1.09569795069161,0.000384460687870549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL049840.5",NA,NA,-1.32535447910525,1.90597449481226e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL049840.6",NA,NA,-0.993327609408993,1.56649051085825e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL080276.2",NA,NA,-0.833798249324299,3.91385973771122e-05,NA,NA,NA,NA,NA,NA,-1.65701363525924,1.33122357351379e-13,-0.65024883143985,0.00774119699506629,NA,NA,NA,NA
"AL109615.3",NA,NA,-1.10849525956854,0.00423675548892387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL109811.2",NA,NA,-0.945388134615527,0.0195897768064956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL117327.1",NA,NA,-1.31302078786729,2.35391078485715e-05,NA,NA,-1.02868837881319,0.00387677772450031,-1.1361273082648,0.00102015372185551,-1.54547454227108,3.07062165624566e-06,-1.77791708074996,5.07284843018783e-07,-1.14427986837039,0.00321420123580885,-1.09116778850838,0.00724544551286767
"AL117378.1",NA,NA,-1.24616965068342,1.37921315975042e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL117378.2",NA,NA,-1.66976056660522,0.000170065154299372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL121827.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.62284242616026,0.0178730053016901,NA,NA,NA,NA,NA,NA
"AL121827.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84534039578987,0.0333542334373784,NA,NA,NA,NA,NA,NA
"AL136040.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09530199373823,0.00635980051729059,NA,NA,NA,NA,NA,NA
"AL136169.1",NA,NA,-0.759964189415599,0.00481498125308206,NA,NA,NA,NA,NA,NA,-1.14615495321627,5.93386722093351e-05,NA,NA,NA,NA,NA,NA
"AL136172.1",NA,NA,-1.23890858548583,0.00880109830438851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL136981.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1423295493663,0.00952849630869322,NA,NA,NA,NA,NA,NA
"AL137026.1",NA,NA,-0.693884532123614,0.0445452857976274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL137802.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85800751889693,6.15151774754914e-07,NA,NA,NA,NA,NA,NA
"AL138720.1",NA,NA,-0.637280926412347,5.69121808700115e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL138762.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.995420661063021,0.0327134164504201,NA,NA,NA,NA,NA,NA
"AL138820.1",NA,NA,-4.09530373701958,0.00120685193723949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL158055.1",NA,NA,-0.825877261864203,0.00106209784230451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL158151.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.587065141625678,0.0289788410142335,NA,NA,NA,NA,NA,NA
"AL160412.1",NA,NA,-0.630382815406784,0.0110284106588522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL161457.2",NA,NA,-0.918034391276766,0.0301173572409847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL161772.1",NA,NA,-0.738328121795029,1.6305419202971e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL162231.2",NA,NA,-2.32599802090175,3.66939819092133e-17,NA,NA,NA,NA,NA,NA,-1.29018670833825,4.12560985069857e-08,-0.79990828182644,0.00133999361940267,NA,NA,NA,NA
"AL162258.1",NA,NA,-1.15654275287162,0.000967890106087449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL162377.1",NA,NA,-0.733443038550527,0.0133160668683571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL162411.1",NA,NA,-1.03821612980637,3.34118302723875e-05,NA,NA,NA,NA,NA,NA,NA,NA,-0.635374592570097,0.0465015620923959,NA,NA,NA,NA
"AL162595.1",NA,NA,-0.642737152830421,5.55635082892247e-08,NA,NA,NA,NA,NA,NA,-0.83752693700503,5.84187075593522e-12,NA,NA,NA,NA,NA,NA
"AL353747.4",NA,NA,-0.967254641594329,3.87160335373067e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL353748.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.640344030540033,0.0478372807532446,NA,NA,NA,NA,NA,NA
"AL354811.1",NA,NA,NA,NA,NA,NA,NA,NA,-1.18740754392956,0.0122418149672923,-1.14171119696878,0.00613489508933725,NA,NA,NA,NA,NA,NA
