Row.names,dPSI_DMSO_CHX_vs_DMSO_EtOH,dPSI_U1_WT_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_WT_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut1_100_CHX_vs_U1_mut1_100_EtOH,dPSI_U1_mut1_500_CHX_vs_U1_mut1_500_EtOH,dPSI_U1_mut2_100_CHX_vs_U1_mut2_100_EtOH,dPSI_U1_mut2_500_CHX_vs_U1_mut2_500_EtOH,dPSI_BIO2195127_CHX_vs_BIO2195127_EtOH,dPSI_BIO2197294_CHX_vs_BIO2197294_EtOH,dPSI_Branaplam_CHX_vs_Branaplam_EtOH
ZNF266,NA,NA,NA,NA,0.270789840186353,NA,NA,NA,NA,NA
ZNF268,NA,0.277018969898741,NA,0.378379817135013,NA,NA,NA,0.390463617832767,0.278665147607605,0.360407437106044
ZNF276,0.348969609896903,0.283917773475953,0.272596533365776,0.336916108255011,0.398866860618968,0.382174880671935,0.275873353730691,0.343016100831076,-0.259988952780572,-0.371520090943083
ZNF280D,0.267062503377284,0.308831719291531,NA,NA,0.271233914148594,0.323918120146461,0.332562451734044,NA,NA,0.312172992114527
ZNF282,-0.262773530128076,-0.28684080572715,-0.281777732924114,-0.272877551913522,NA,NA,NA,-0.268616525643097,NA,-0.265547352142658
ZNF286A,0.258480511755626,0.250010333906621,0.319901299402974,NA,NA,NA,0.257462793677201,NA,NA,0.267541102733443
ZNF292,-0.2503196451634,-0.270594764648484,NA,-0.261583266998945,NA,NA,NA,NA,NA,-0.267686173263915
ZNF324B,0.279139835001837,NA,0.324059515246574,0.353313647933877,NA,0.401137719964564,NA,0.36849476746739,0.299636432504338,0.38313042853671
ZNF346,NA,NA,NA,NA,0.262834772613653,NA,NA,NA,NA,NA
ZNF35,NA,-0.296825770624088,-0.278007294546062,NA,NA,-0.283601190981356,NA,NA,-0.260830607908769,NA
ZNF37BP,NA,NA,NA,NA,NA,NA,NA,0.296090315535412,NA,NA
ZNF382,NA,0.345453202757385,NA,NA,NA,NA,0.361148693943479,NA,NA,NA
ZNF41,-0.250589011750175,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF416,NA,NA,NA,NA,0.357270240466023,NA,NA,NA,NA,NA
ZNF419,NA,NA,NA,NA,0.333098214003331,NA,NA,NA,NA,NA
ZNF420,NA,NA,NA,NA,0.40017244697718,NA,NA,NA,NA,NA
ZNF429,NA,NA,0.276639682071571,0.298835645063376,-0.274620677168051,NA,0.285884964956684,NA,0.456203549948749,NA
ZNF446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278775566386927
ZNF501,NA,NA,NA,NA,0.272087770525607,NA,NA,NA,NA,NA
ZNF512B,NA,NA,NA,NA,NA,NA,NA,NA,0.305017108525712,NA
ZNF527,NA,NA,NA,NA,NA,0.276467988401566,NA,NA,NA,NA
ZNF529,0.250721364004737,0.313459809775101,0.313702487551168,NA,0.326531582611046,0.284699019715197,NA,NA,0.309936388418464,0.279940200726362
ZNF530,0.330957033043928,0.312843336592222,-0.399728251727036,0.332995990077428,-0.321755273199282,0.27983606048881,NA,0.255414305860439,-0.282822233935199,0.251973798585046
ZNF559.ZNF177,NA,0.276088394042289,NA,NA,NA,NA,NA,NA,NA,NA
ZNF570,NA,0.283130632042239,NA,NA,NA,0.257120521678266,NA,NA,NA,NA
ZNF577,0.551176099361613,0.498864094951412,0.368765694804888,0.512406385379122,0.381961797468874,NA,NA,0.401809725878375,0.325824339006093,0.301003399360275
ZNF582.AS1,NA,NA,NA,NA,-0.320712377802065,NA,NA,NA,NA,NA
ZNF599,NA,NA,NA,NA,NA,NA,NA,NA,0.336827518648037,NA
ZNF611,NA,NA,NA,0.258166208225398,NA,NA,NA,NA,NA,NA
ZNF628,NA,-0.422860653407904,NA,NA,NA,NA,-0.35231546499916,NA,NA,NA
ZNF684,NA,0.259575302258486,NA,NA,NA,NA,NA,NA,NA,0.253457871423359
ZNF688,NA,NA,NA,NA,NA,NA,NA,NA,-0.252891461456024,NA
ZNF707,-0.282482215470331,NA,-0.25313537829032,NA,NA,NA,-0.29378159826639,NA,NA,-0.28093088801154
ZNF711,0.311728476981043,0.301795780201065,0.291551796946142,NA,0.272626712057858,0.283229555323597,0.250630684278726,NA,0.308175321371401,0.32776471986829
ZNF747,NA,NA,NA,NA,NA,NA,NA,NA,0.265635007895142,NA
ZNF75D,NA,NA,NA,NA,NA,NA,NA,NA,0.263839593819757,NA
ZNF761,0.260049356082668,NA,NA,NA,NA,NA,NA,NA,NA,0.392085406825348
ZNF783,0.439724933297181,0.401143333361062,0.418779205290983,0.297368391092657,0.459160843912919,0.343275551493088,0.294073199958136,0.404164860382888,0.324281032275678,0.370848128418986
ZNF789,NA,NA,NA,NA,NA,NA,NA,NA,0.332193123928288,NA
ZNF827,NA,NA,NA,NA,NA,NA,NA,NA,0.272586498872784,NA
ZNF829,-0.319898014777827,NA,NA,NA,NA,NA,0.277309200319728,NA,NA,NA
ZNF830,NA,NA,NA,NA,NA,NA,0.399224191958621,NA,NA,NA
ZNF836,NA,NA,NA,NA,0.268444560122902,NA,NA,NA,NA,NA
ZNF837,0.292651893186043,0.259315702446718,0.346669626015153,NA,NA,0.278567068612956,0.317211521342387,NA,NA,NA
ZNF839,-0.283969591061464,NA,NA,-0.454888766561711,NA,NA,NA,NA,NA,NA
ZNF880,NA,NA,NA,NA,NA,NA,NA,NA,0.276357073924705,NA
ZNHIT6,NA,-0.251080559082556,NA,NA,NA,NA,-0.251084907993646,NA,NA,NA
ZSCAN2,0.284769409024605,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZSCAN26,0.289587703566168,0.372339441912157,NA,0.268541751995688,NA,0.3325641629438,0.257440490434019,0.314508934187263,NA,NA
ZZEF1,NA,-0.265194639841966,NA,NA,NA,NA,-0.313310133190779,-0.274622747547398,NA,NA
